G TIN,Category,Sub Category,Name,Price,Brand,Description,Promotion
5000108022510	,Food Cupboard,Breakfast Cereal and Drinks,Quaker Rolled Porridge Oats 500g,£1.75,Quaker,Rolled Oats,NA
41500888200	,Food Cupboard,"Condiments, Pickles and Chutneys",Frank's RedHot Buffalo Wings Sauce 148ml,£1,Frank's,RedHot Buffalo Wings Sauce,NA
5013531730648	,Food Cupboard,World Foods,Natco Madras Plain Pappadoms 200g,£1.2,Natco,Madras Plain Pappadoms,NA
5000175413310	,Food Cupboard,Tins and Packets,Batchelors Cup a Soup Potato & Leek 107g,£1.45,Batchelors,Instant Potato & Leek Soup,NA
5000232829139	,Food Cupboard,"Condiments, Pickles and Chutneys",Mazola 100% Pure Corn Oil 1L,£4.25,Mazola,100% Pure Corn Oil,NA
5000232199706	,Food Cupboard,Tins and Packets,Princes Mackerel Fillets in a Spicy Tomato Sauce 125g,£1.1,Princes,Mackerel Fillets in a spicy tomato sauce,NA
5000128307376	,Food Cupboard,Herbs and Spices,Co-op Paprika 46g,£1.05,Co-op,Paprika,NA
5000128300810	,Food Cupboard,Home Baking and Sugar,Co-op Sultanas 500g,£2.1,Co-op,NA,NA
5000128280976	,Food Cupboard,Home Baking and Sugar,Co-op Lemon Juice 250ml,£0.69,Co-op,Lemon Juice,NA
5000128605915	,Food Cupboard,"Condiments, Pickles and Chutneys",Co-op Tomato Ketchup 720g,£1.4,Co-op,Tomato ketchup.,NA
3076820005218	,Food Cupboard,"Condiments, Pickles and Chutneys",Crespo Green Olives Stuffed with Pimiento Paste 907g,£3.4,Crespo,NA,NA
3076820006017	,Food Cupboard,"Condiments, Pickles and Chutneys",Crespo Pitted Green Olives with Herbs & Garlic 70g,£1.1,Crespo,"Succulent, tasty olives marinated in juicy fresh flavours of the Mediterranean",NA
3076820004181	,Food Cupboard,"Condiments, Pickles and Chutneys",Crespo Pitted Green Olives in Brine 907g,£3.4,Crespo,NA,NA
5000128587471	,Food Cupboard,"Condiments, Pickles and Chutneys",Co Op Mexican Hot & Fiery Salsa 295g,£1.05,Co Op,"Hot & fiery tomato salsa with onions, green peppers and jalapeño chillies",NA
5000128582575	,Food Cupboard,Tins and Packets,Co-op Italian Chopped Tomatoes with Herbs 400g,£0.62,Co-op,Chopped tomatoes in rich tomato juice with herbs.,NA
5000128625005	,Food Cupboard,"Condiments, Pickles and Chutneys",Co-op Irresistible Slowly Reduced Tomato & Chilli Chutney 310g,£2.75,Co-op,"Chutney with San Marzano tomatoes, chilli, apple, sultanas and onion.",NA
5000128536608	,Food Cupboard,"Condiments, Pickles and Chutneys",Co Op Garlic & Herb Dressing 250ml,£1.3,Co Op,Garlic & Herb Dressing,NA
5000225005793	,Food Cupboard,Cooking Sauces and Meal Kits,Schwartz Chicken Casserole Recipe Mix 36g,£1,Schwartz,"A tasty recipe mix with sweet garlic, fragrant sage and rosemary for a classic, hearty casserole full of flavour.",BUY ANY 2 FOR £1.40 (Offer valid for delivery until 12/07/2022).
5000225003546	,Food Cupboard,Herbs and Spices,Schwartz Medium Curry Powder 90g,£1.95,Schwartz,NA,NA
5000225005069	,Food Cupboard,Cooking Sauces and Meal Kits,Schwartz Creamy Pepper Sauce Mix 25g,£1,Schwartz,A rich and fiery sauce mix with aromatic crushed black and white peppercorns for a quick and simple sauce.,BUY ANY 2 FOR £1.40 (Offer valid for delivery until 12/07/2022).
5000225005885	,Food Cupboard,Cooking Sauces and Meal Kits,Schwartz Spaghetti Bolognese Recipe Mix 40g,£1,Schwartz,"A delicious recipe mix with sweet tomato, garlic, aromatic basil and oregano for a classic Italian favourite full of flavour.",BUY ANY 2 FOR £1.40 (Offer valid for delivery until 12/07/2022).
5010084902621	,Food Cupboard,Home Baking and Sugar,Betty Crocker Indulgent Chocolate Fudge Icing 400g,£2,Betty Crocker,Chocolate flavour icing.,NA
5010067321708	,Food Cupboard,Home Baking and Sugar,Silver Spoon Half Spoon 1kg,£2.2,Silver Spoon,Sugar with Aspartame and Acesulfame-K Based Table Top Sweeteners.,NA
5010034594005	,Food Cupboard,Cooking Sauces and Meal Kits,Dolmio Stir-In Smoked Bacon & Tomato Pasta Sauce 150g,£2.1,Dolmio,A rich tomato sauce with smoky bacon and onions.,BUY ANY 2 FOR £3 (Offer valid for delivery until 12/07/2022).
5010115926978	,Food Cupboard,Home Baking and Sugar,Tate & Lyle Fairtrade Pure Cane Caster Sugar 1kg,£1.9,Tate & Lyle,Fairtrade Pure Cane Sugar,NA
5010115902064	,Food Cupboard,Home Baking and Sugar,Tate & Lyle Black Treacle 454g,£1.7,Tate & Lyle,Black Treacle,NA
5000175409061	,Food Cupboard,Tins and Packets,Batchelors Cup a Soup Cream of Asparagus with Croutons 4 Sachets 117g,£1.45,Batchelors,Instant Cream of Asparagus Soup with Croutons,NA
5000171057709	,Food Cupboard,Tins and Packets,John West No Drain Tuna Steak with a Little Brine 3 x 110g,£5,John West,Tuna Steak with a Little Brine,NA
5000171050434	,Food Cupboard,Tins and Packets,John West On the Go French Tuna Pasta Salad 220g,£2.5,John West,"Tuna with Potatoes, Sweetcorn, Pasta, Green Beans and Red Peppers Drizzled with a French Salad Dressing.",NA
5010821012033	,Food Cupboard,Tins and Packets,Glenryck Pilchards in Tomato Sauce 155g,£0.65,Glenryck,NA,NA
5011157888101	,Food Cupboard,"Pasta, Rice and Noodles",Tilda Pure Microwave Basmati Rice Classics 250g,£1,Tilda,Pure Steamed Basmati Rice,NA
5010338200091	,Food Cupboard,Cooking Sauces and Meal Kits,Blue Dragon Oyster & Spring Onion Stir Fry Sauce 120g,£1.05,Blue Dragon,"Oyster flavour stir fry sauce with spring onions, garlic and ginger.",NA
5010392000194	,Food Cupboard,"Condiments, Pickles and Chutneys",Opies Cocktail Cherries Maraschino Flavour 225g,£1.95,Opies,Cocktail Cherries Maraschino Flavour,NA
5000157137623	,Food Cupboard,Tins and Packets,Heinz Steak & Potato Big Soup 400g,£1.95,Heinz,"Beef Steak, Potato and Vegetable Soup",BUY ANY 3 FOR £3 (Offer valid for delivery until 12/07/2022).
5000157075253	,Food Cupboard,"Condiments, Pickles and Chutneys",Heinz 30% Less Fat Salad Cream 415g,£3.1,Heinz,Salad Cream 30% reduced fat with sugar and sweetener,NA
5011826420205	,Food Cupboard,World Foods,Kingfisher Oriental Sliced Water Chestnuts in Water 225g,£1.3,Kingfisher,Sliced Water Chestnuts with Water,NA
5011585000205	,Food Cupboard,Tins and Packets,Ocean Crown Cooked and Pickled Cockles 200g,£2.2,Ocean Crown,Cooked & pickled cockles.,NA
5012427142503	,Food Cupboard,Tins and Packets,Baxters Favourites Chicken Broth 400g,£1.7,Baxters,Chicken Broth,NA
5035660138782	,Food Cupboard,"Jam, Honey and Spreads","Frank Cooper's ""Oxford"" Fine Cut Oxford Marmalade 454g",£2.5,Frank Cooper's,Fine Cut Seville Orange Marmalade,NA
5011308510264	,Food Cupboard,"Condiments, Pickles and Chutneys",Patak's Mango Chutney 210g,£1.55,Patak's,Mild Mango Chutney with a Delicious Blend of Spices.,NA
5011273040698	,Food Cupboard,"Jam, Honey and Spreads",Rowse Runny Honey 340g,£3.35,Rowse,NA,NA
5011273040605	,Food Cupboard,"Jam, Honey and Spreads",Rowse Runny Honey 340g,£3.35,Rowse,NA,NA
6003770000199	,Food Cupboard,"Condiments, Pickles and Chutneys",Nando's Garlic Peri-Peri Sauce 125g,£2.25,Nando's,Peri-Peri Sauce Garlic,NA
5000157024930	,Food Cupboard,Tins and Packets,Heinz Baked Beanz with Sausages 200g,£1.2,Heinz,Baked Beans with Pork Sausages in Tomato Sauce.,BUY ANY 3 FOR £2 (Offer valid for delivery until 12/07/2022).
5000157024954	,Food Cupboard,Tins and Packets,Heinz Spaghetti Hoops 205g,£0.9,Heinz,Spaghetti hoops in tomato sauce with iron and vitamin D,BUY ANY 3 FOR £1.50 (Offer valid for delivery until 12/07/2022).
8722700268772	,Food Cupboard,Cooking Ingredients & Oils,Knorr Vegetable Stock Pot 4 x 28 g,£1.8,Knorr,Concentrated Vegetable Stock (17% Vegetables),NA
8727200501046	,Food Cupboard,"Condiments, Pickles and Chutneys",Old El Paso Sliced Green Jalapenos 215g,£1.75,Old El Paso,Sliced Green Jalapeños,BUY ANY 2 FOR £3 (Offer valid for delivery until 12/07/2022).
5010029226133	,Food Cupboard,Breakfast Cereal and Drinks,Alpen The Original Swiss Style Muesli 550g,£2,Alpen,Wholegrain Wheatflakes & Rolled Oats with Raisins and Roasted Sliced Hazelnuts and Almonds.,NA
5000127141193	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's All-Bran Original Cereal 500g,£2.8,Kellogg's,High-Fibre Wheat Bran Cereal.,NA
5000128499255	,Food Cupboard,Breakfast Cereal and Drinks,Co Op No Added Sugar Swiss Style Muesli 750g,£2,Co Op,"A blend of toasted wheat flakes, oat flakes, raisins and hazelnuts.",NA
5000128579216	,Food Cupboard,"Condiments, Pickles and Chutneys",Co Op Irresistible Slowly Reduced Plum & Apple Chutney 300g,£2.45,Co Op,"Chutney with plums, apples, sultanas and ginger.",NA
3045320094114	,Food Cupboard,"Jam, Honey and Spreads",Bonne Maman Damson Plum Conserve 370g,£2.95,Bonne Maman,Damson Plum Extra Jam,NA
5000128120418	,Food Cupboard,Herbs and Spices,Co-op British Cooking Salt 1.5kg,£1,Co-op,NA,NA
5000128180719	,Food Cupboard,Tins and Packets,Co-op Wild Pacific Red Salmon 213g,£4,Co-op,Wild Pacific Red Salmon,NA
5000128274654	,Food Cupboard,"Condiments, Pickles and Chutneys",Co Op Tartare Sauce 170g,£0.9,Co Op,Tartare Sauce,NA
4002359642234	,Food Cupboard,Cooking Sauces and Meal Kits,Dolmio Lasagne Red Tomato Sauce 500g,£2.1,Dolmio,Tomato sauce for lasagne.,NA
5000111046879	,Food Cupboard,Cooking Sauces and Meal Kits,Amoy Peanut Satay Stir Fry Sauce 120g,£1.1,Amoy,Stir Fry Sauce Peanut Satay.,NA
5000128835800	,Food Cupboard,"Condiments, Pickles and Chutneys",Co Op Pickled Baby Beetroot 710g,£1.35,Co Op,Pickled Baby Beetroot,NA
5000354914829	,Food Cupboard,Cooking Sauces and Meal Kits,Loyd Grossman Bolognese Original Pasta Sauce 350g,£1.25,Loyd Grossman,Bolognese Sauce,NA
5000354908910	,Food Cupboard,Cooking Sauces and Meal Kits,Homepride Pasta Bake Sauce Creamy Tomato and Herb 485g,£2,Homepride,A creamy tomato and herb pasta bake sauce with tomato and basil.,NA
5000354155024	,Food Cupboard,Cooking Sauces and Meal Kits,Loyd Grossman Tomato & Roasted Garlic Pasta Sauce 350g,£1.25,Loyd Grossman,Tomato & Roasted Garlic Sauce,NA
5000254019532	,Food Cupboard,Home Baking and Sugar,Dr. Oetker Fine Dark Cocoa Powder 3 x 25g,£1.5,Dr. Oetker,Cocoa Powder,NA
5000232919991	,Food Cupboard,"Condiments, Pickles and Chutneys",Napolina Light in Colour Olive Oil 500ml,£4.7,Napolina,Olive Oil Composed of Refined Olive Oils and Virgin Olive Oils,NA
50157815	,Food Cupboard,Tins and Packets,Heinz Baked Beanz Fridge Pack 1kg,£3.15,Heinz,Beanz Fridge Pack.,NA
41500888125	,Food Cupboard,"Condiments, Pickles and Chutneys",Frank's RedHot Original Cayenne Pepper Sauce 148ml,£1,Frank's RedHot,NA,NA
50020737	,Food Cupboard,Herbs and Spices,Schwartz Cajun Seasoning 44g,£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
96081310	,Food Cupboard,Home Baking and Sugar,Dr. Oetker Moroccan Almond Extract 35ml,£1.65,Dr. Oetker,Natural Almond Extract,NA
96123003	,Food Cupboard,Cooking Ingredients & Oils,OXO Reduced Salt Beef Stock Pots 4 x 20g,£1.6,OXO,Reduced Salt Concentrated Beef Stock,NA
50457243	,Food Cupboard,"Condiments, Pickles and Chutneys",Heinz Tomato Ketchup 460g,£2.9,Heinz,NA,NA
50963546	,Food Cupboard,Herbs and Spices,Schwartz Pepper & Garlic Steak Seasoning 46g,£1.95,Schwartz,NA,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
637793002500	,Food Cupboard,"Jam, Honey and Spreads",Mackays The Dundee Orange Marmalade 340g,£1.7,Mackays,NA,NA
5000225034038	,Food Cupboard,Herbs and Spices,Schwartz Oregano 7g,£1.95,Schwartz,Oregano,BUY ANY 2 FOR £3.20 (Offer valid for delivery until 12/07/2022).
5000232005298	,Food Cupboard,Tins and Packets,Princes Tuna Chunks in Sunflower Oil 4 x 145g,£3.75,Princes,Tuna Chunks in Sunflower,NA
5000128987660	,Food Cupboard,"Pasta, Rice and Noodles",Co Op Easy Cook Long Grain Rice 1kg,£1.55,Co Op,Parboiled long grain white rice,NA
5000225018816	,Food Cupboard,Herbs and Spices,Schwartz Mild Curry Powder 85g,£1.95,Schwartz,NA,NA
8715035110106	,Food Cupboard,Cooking Sauces and Meal Kits,Kikkoman Naturally Brewed Soy Sauce 150ml,£3.15,Kikkoman,NA,NA
8001830533012	,Food Cupboard,Tins and Packets,Gia Garlic Puree in Sunflower Oil 90g,£1,Gia,Garlic Puree in Sunflower Oil,NA
8410076421098	,Food Cupboard,"Condiments, Pickles and Chutneys",Old El Paso Soured Cream 230g,£1.9,Old El Paso,Soured Cream Topping.,BUY ANY 2 FOR £3 (Offer valid for delivery until 12/07/2022).
5000354917363	,Food Cupboard,Cooking Sauces and Meal Kits,Sharwood's Sweet Chilli & Garlic Stir Fry Sauce 120g,£0.65,Sharwood's,Sweet Chilli & Garlic Stir Fry sauce.,NA
5010061242177	,Food Cupboard,Cooking Sauces and Meal Kits,Napolina Mini Pizza Bases 4 x 75g (300g),£2.1,Napolina,4 Mini Pizza Bases,NA
5010338102074	,Food Cupboard,Cooking Sauces and Meal Kits,Blue Dragon Satay Noodles Kit 230g,£3,Blue Dragon,"Satay Indonesian style stir-fry noodles with sachet of noodles, stir-fry satay sauce and crushed peanuts.",NA
5026489500300	,Food Cupboard,World Foods,Cofresh Chilli Cheese Grills Flavoured Potato Snack 80g,£0.8,Cofresh,Potato based snack with a spicy cheese flavour.,NA
5029788100363	,Food Cupboard,World Foods,Tropical Sun All Purpose Seasoning 100g,£1,Tropical Sun,All Purpose Seasoning,NA
5000128875141	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Super Seeded Breakfast Blend 150g,£1.5,Co-op,"A mix of seeds: hemp, sunflower, pumpkin, golden linseed, chia and poppy.",NA
63211197587	,Food Cupboard,Tins and Packets,Campbell's Condensed Soup Cream of Tomato 295g,£1,Campbell's,Cream of Tomato Condensed Soup,NA
63211197532	,Food Cupboard,Tins and Packets,Campbells Condensed Cream of Mushroom Soup 295g,£1,Campbells,Cream of Mushroom Condensed Soup,NA
5000354916601	,Food Cupboard,Tins and Packets,Batchelors Pasta 'n' Sauce American Style Mac 'n' Cheese Bacon Flavour 99g,£1.1,Batchelors,Dried macaroni pasta in an American style bacon flavour cheese sauce mix.,NA
5000232865106	,Food Cupboard,Tins and Packets,Crosse & Blackwell Ltd Winter Vegetable 400g,£0.85,Crosse & Blackwell Ltd,Winter Vegetable Soup,NA
5000232027962	,Food Cupboard,Tins and Packets,Princes Plant Based Chunky Vegetable Curry 392g,£1.6,Princes,Chunky mixed vegetables and red lentils in a mild curry sauce,NA
5000171060372	,Food Cupboard,Tins and Packets,John West Anchovy Fillets in Olive Oil 95g,£2.5,John West,Anchovy Fillets in Olive Oil,NA
5000171060075	,Food Cupboard,Tins and Packets,John West On the Go Honey & Ginger Super Tuna Salad 220g,£2.5,John West,"Tuna Salad with Lentils, Carrots, Chickpeas, Red Peppers with a Honey Ginger Dressing.",NA
5000225015280	,Food Cupboard,Tins and Packets,Schwartz Garlic & Herb Wedges 38g,£1.1,Schwartz,"A crunchy oven-bake recipe mix with garlic, parsley and oregano for delicious potato wedges",BUY ANY 2 FOR £1.40 (Offer valid for delivery until 12/07/2022).
5000225013095	,Food Cupboard,"Jam, Honey and Spreads",Schwartz Roast It Texan BBQ Recipe Mix 25g,£1.1,Schwartz,"A rich and smoky seasoning with smoked paprika, mustard and garlic perfect for roasting chicken or pork.",NA
5000225007469	,Food Cupboard,Cooking Ingredients & Oils,Schwartz One Pan Spanish Chicken & Rice Recipe Mix 30g,£1.1,Schwartz,"A mild and smoky blend with smoked paprika, fennel seed and parsley for a vibrant Spanish-style chicken and rice dish all in one pan.",BUY ANY 2 FOR £1.50 (Offer valid for delivery until 12/07/2022).
8710522893807	,Food Cupboard,"Condiments, Pickles and Chutneys",Hellmann's Vegan Chipotle Mayo  270 g,£2.1,Hellmann's,Hellmann's Vegan Alternative to Mayonnaise with chipotle chilli.,NA
5010477320858	,Food Cupboard,Breakfast Cereal and Drinks,Jordans Crunchy Oat Granola Fruit & Nut 750g,£3.7,Jordans,Toasted Wholegrain Oat and Honey Clusters with Dried Fruit and Whole Almonds.,NA
5050083393624	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Rice Krispies 22g,£0.6,Kellogg's,Toasted rice cereal.,NA
5000128872003	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Apple & Cinnamon Porridge 60g,£0.7,Co-op,Porridge oats with dried apple pieces and cinnamon.,NA
5000157144539	,Food Cupboard,"Condiments, Pickles and Chutneys",Heinz Garlic & Caramelised Onion Mayonnaise 220ml,£2.05,Heinz,Mayonnaise with Garlic and Caramelised Onion,NA
5010067306774	,Food Cupboard,Home Baking and Sugar,Askeys Treat! Chocolate Flavour Topping 325g,£1,Askeys,Chocolate Flavour Dessert Sauce.,NA
5000232816306	,Food Cupboard,"Jam, Honey and Spreads",Princes Sardine & Tomato Paste 75g,£0.9,Princes,"Sardine and Tomato Paste with Sprats, Minced Salmon and Minced Haddock",NA
5012845032660	,Food Cupboard,Cooking Ingredients & Oils,Aspall Raw Organic Apple Cyder Vinegar 500ml,£2,Aspall,Raw Organic Apple Cyder Vinegar,NA
5000225010339	,Food Cupboard,Tins and Packets,Schwartz Cheddar Cheese Sauce 38g,£1.1,Schwartz,A sauce mix with Somerset Cheddar cheese for a rich and creamy sauce.,NA
5000354910678	,Food Cupboard,Cooking Sauces and Meal Kits,Loyd Grossman No Added Sugar Tomato & Basil 350g,£1.25,Loyd Grossman,Tomato & Basil Sauce,NA
5000354910654	,Food Cupboard,Cooking Sauces and Meal Kits,Loyd Grossman No Added Sugar Tomato & Chilli Pasta Sauce 350g,£1.25,Loyd Grossman,Tomato & Chilli Sauce,NA
5000354203695	,Food Cupboard,Cooking Sauces and Meal Kits,Sharwood's Butter Chicken Mild Curry Sauce 420g,£1.25,Sharwood's,NA,NA
5000197541893	,Food Cupboard,Cooking Sauces and Meal Kits,Sharwood's 8 Plain Poppadoms,£1.25,Sharwood's,Plain Poppadoms,NA
6003770009154	,Food Cupboard,"Condiments, Pickles and Chutneys",Nando's Hot Perinaise Peri-Peri Mayonnaise 265g,£2.25,Nando's,Hot Perinaise Peri-Peri Mayonnaise,NA
66613107109	,Food Cupboard,World Foods,Brunswick Canadian Style Sardines with Hot Pepper in Soya Oil 106g,£1.15,Brunswick,NA,NA
5013531004336	,Food Cupboard,World Foods,Natco 100% Coconut Water 330ml,£1.3,Natco,NA,NA
5012389672780	,Food Cupboard,World Foods,Encona Jamaican Scotch Bonnet Sauce 220ml,£1.7,Encona,Scotch Bonnet Sauce,NA
5027738014289	,Food Cupboard,World Foods,Regal Siprus Finest Mango 1L,£1.7,Regal,Mango Juice Drink with Sugar and Sweetener,NA
8901058824032	,Food Cupboard,World Foods,MAGGI 2 Minute Masala Spicy Noodles 70g,£0.6,MAGGI,2 Minute Noodles Masala,NA
5000128680158	,Food Cupboard,Cooking Sauces and Meal Kits,Co-op Italian Tomato & Basil Stir in Pasta Sauce 190g,£0.85,Co-op,"A sauce made with tomatoes, garlic, basil and extra virgin olive oil (2%).",NA
8715035210301	,Food Cupboard,Cooking Sauces and Meal Kits,Kikkoman Teriyaki Marinade 250ml,£3.35,Kikkoman,Teriyaki Marinade,NA
5011157993645	,Food Cupboard,"Pasta, Rice and Noodles",Tilda Microwave Hot Firecracker Basmati Rice 250g,£1,Tilda,Hot Firecracker Basmati Rice,NA
5000128871570	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Golden Syrup Flavour Porridge 60g,£0.7,Co-op,Golden syrup flavour porridge oats.,NA
5000128800884	,Food Cupboard,Tins and Packets,Co-op Honest Value Sliced Carrots in Water 300g,£0.41,Co-op,Sliced carrots in water.,NA
8002210506206	,Food Cupboard,Cooking Ingredients & Oils,Filippo Berio Mild & Light in Colour Olive Oil 500ml,£4.8,Filippo Berio,Mild & Light in Colour Olive Oil,NA
8002210129504	,Food Cupboard,Cooking Ingredients & Oils,Filippo Berio 100% Italian Extra Virgin Olive Oil 750ml,£9,Filippo Berio,Extra Virgin Olive Oil,NA
5014284004192	,Food Cupboard,Cooking Sauces and Meal Kits,Simply Cook Jerk Chicken Recipe Kit 60g,£1.6,Simply Cook,Jerk Chicken Recipe Kit,NA
5014284004208	,Food Cupboard,Cooking Sauces and Meal Kits,Simply Cook Vietnamese Pork Recipe Kit 85g,£1.6,Simply Cook,Vietnamese Pork Recipe Kit,NA
8410076474704	,Food Cupboard,Cooking Sauces and Meal Kits,Old El Paso 8 Tortilla Pockets Kit Original 375g,£4,Old El Paso,8 Wheat Flour Tortillas Pockets / 1 Tomato topping salsa / 1 Seasoning mix for tortilla pockets.,NA
5026489471563	,Food Cupboard,World Foods,Cofresh Sesame Bites 26g,£0.45,Cofresh,Delicious Bite Size Sesame Bars,NA
5010034011618	,Food Cupboard,"Pasta, Rice and Noodles",Bens Original Long Grain Microwave Rice 250g,£1.4,Ben's Original,Steamed parboiled long grain rice.,BUY ANY 2 FOR £2 (Offer valid for delivery until 12/07/2022).
4002359014741	,Food Cupboard,Cooking Sauces and Meal Kits,Bens Original Medium Curry Sauce 440g,£2,Bens Original,Curry sauce with peppers & coconut.,NA
4002359014673	,Food Cupboard,Cooking Sauces and Meal Kits,Bens Original Medium Chilli Con Carne Sauce 450g,£2,Bens Original,Medium spiced chilli sauce with beans.,NA
5010034011410	,Food Cupboard,"Pasta, Rice and Noodles",Bens Original Egg Fried Microwave Rice 250g,£1.4,Bens Original,"Steamed parboiled long grain rice with egg, sesame oil and oriental spices.",BUY ANY 2 FOR £2 (Offer valid for delivery until 12/07/2022).
5010034011427	,Food Cupboard,"Pasta, Rice and Noodles",Bens Original Coconut Microwave Rice 250g,£1.4,Bens Original,Steamed parboiled long grain rice with coconut.,BUY ANY 2 FOR £2 (Offer valid for delivery until 12/07/2022).
5060201621829	,Food Cupboard,Breakfast Cereal and Drinks,FUEL10K Protein Boosted Peanut Crunch Granola 400g,£2,FUEL10K,NA,NA
5060146372619	,Food Cupboard,Breakfast Cereal and Drinks,MOMA Cacao & Hazelnut Porridge 65g,£1.2,MOMA,Instant oat porridge with cacao and hazelnuts,NA
5060201623168	,Food Cupboard,Breakfast Cereal and Drinks,FUEL10K High Protein Golden Syrup Porridge Pot 70g,£1.1,FUEL10K,Golden Syrup Porridge Pot,NA
5053827213936	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Coco Pops Cereal 375g,£2.6,Coco Pops,Chocolate Flavour Toasted Rice.,NA
5053827193894	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Bran Flakes Cereals 375g,£2.4,Bran Flakes,Bran Enriched Wheat Flakes.,NA
5053827113175	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Cereal to Go Crunchy Nut 45g,£1.1,Kellogg's,"Golden flakes of corn with sugar, peanuts and honey.",NA
5060047913195	,Food Cupboard,Breakfast Cereal and Drinks,Wolfys Creamy Porridge with Berry Pot 100g,£1.8,Wolfys,Creamy Porridge with Berry Pot,NA
5053827213967	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Rice Krispies Cereal 375g,£2.6,Rice Krispies,Toasted Rice Cereal.,NA
5000127153950	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Frosties Breakfast Cereal 750g,£3.65,Kellogg's,Sugar Frosted Flakes of Corn.,NA
5010026514127	,Food Cupboard,Breakfast Cereal and Drinks,Mornflake Mighty Oats Nuts & Seeds Heart Healthy Oatbran Granola 500g,£2,Mornflake,Honey Toasted Oat & Oatbran Clusters with Mixed Nuts & Seeds,NA
5060604010060	,Food Cupboard,"Condiments, Pickles and Chutneys",Sauce Shop Tomato Ketchup 260g,£2.5,Sauce Shop,Tomato Ketchup,NA
40032123513	,Food Cupboard,World Foods,Sunshine Snacks Chee Zees Original 45g,£0.6,Sunshine Snacks,Crunchy Cheese Flavoured Snack,NA
6003770008232	,Food Cupboard,"Condiments, Pickles and Chutneys",Nando's Peri-Peri Vusa 125g,£2.25,Nando's,Peri-Peri Vusa,NA
5000232902450	,Food Cupboard,Tins and Packets,Branston Baked Beans 410g,£1,Branston,Baked Beans in tomato sauce,BUY 2 FOR £1.20 (Offer valid for delivery until 12/07/2022).
5000128882279	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Simple Granola 700g,£2.4,Co-op,"Toasted granola of oats, barley flakes and pumpkin seeds.",NA
5000128880510	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Mixed Berry Granola 500g,£2.25,Co-op,"Toasted granola of oats, pumpkin seeds and coconut mixed with freeze dried raspberries, blackcurrants and strawberries.",NA
5000128879934	,Food Cupboard,Breakfast Cereal and Drinks,"Co-op Honey, Raisin & Almond Granola 500g",£2.25,Co-op,"Oat, desiccated coconut and honey granola with raisins and flaked almonds.",NA
5018357012534	,Food Cupboard,Breakfast Cereal and Drinks,Dorset Cereals Simply Fruity Muesli 630g,£3.7,Dorset Cereals,"A blend of rolled and toasted flakes with sweetened dried papaya and pineapple, sultanas and raisins.",NA
5053827173025	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Coco Pops Breakfast Cereal 720g,£4,Kellogg's,Chocolate Flavour Toasted Rice.,NA
50127504	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Fruit 'n Fibre Cereal 500g,£3.1,Kellogg's,"Wholewheat Flakes with Raisins, Coconut, Banana, Apple and Hazelnuts.",NA
5060288540358	,Food Cupboard,Breakfast Cereal and Drinks,Honey Monster Wheat Puffs 520g,£3.35,Honey Monster,"Puffed wheat sweetened with sugar and honey, fortified with vitamins and iron.",NA
5000128722490	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Crispy Rice 375g,£1.9,Co-op,Puffed rice fortified with vitamins and iron.,NA
5000128639262	,Food Cupboard,Breakfast Cereal and Drinks,Co-op Corn Flakes 500g,£1.3,Co-op,"Golden toasted flakes of corn with 8 added vitamins plus iron, including folic acid.",NA
5010029217933	,Food Cupboard,Breakfast Cereal and Drinks,Weetabix On the Go Breakfast Drink Chocolate 250ml,£1.7,Weetabix,Chocolate flavoured breakfast milk drink with added vitamins and iron (UHT),NA
5010029219494	,Food Cupboard,Breakfast Cereal and Drinks,Ready Brek Smooth Porridge Oats Original 450g,£2.6,Ready Brek,"Original Oat Cereal Fortified with Vitamins, Iron & Calcium.",NA
7613031473090	,Food Cupboard,Breakfast Cereal and Drinks,Nestlé Shredded Wheat Original Cereal 16 Pack,£2.3,Shredded Wheat,100% Whole Grain Wheat Cereal Biscuits,NA
5050083706813	,Food Cupboard,Breakfast Cereal and Drinks,Kellogg's Crunchy Nut Clusters Chocolate 450g,£3.5,Kellogg's,"Crunchy Multi-Grain Cereal, Peanut & Honey Clusters with Milk Chocolate Curls.",NA
5000128424165	,Food Cupboard,Breakfast Cereal and Drinks,Co-op High Fibre Bran 500g,£1.7,Co-op,High Fibre Bran,NA
