Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
"Household, Cleaning & Pet Care",775663,8720181104305	,SURF TROPICAL 2.49,7X500GRM,£2.49,£12.59,20.0%,In Stock,Unilever Ireland Homecare,Surf  Laundry Powder Tropical Lily & Ylang-Ylang 500 g 10 wash,No
"Household, Cleaning & Pet Care",494523,4015600893507	,BOLD LAVENDAR & CAMOMILE,6X1.4KGM,£6.45,£22.59,20.0%,In Stock,Bold,Bold 2in1 Washing Powder Lavender & Camomile 1.43Kg 22 Washes,No
"Household, Cleaning & Pet Care",753020,8001841066943	,BOLD 3IN1 LAV&CAM CAPSULES,3X15PK,£4.95,£8.39,20.0%,In Stock,Interactive Irl Ltd,Bold All-in-1 Pods Washing Liquid Capsules Lavender &  Camomile 15 Washes,No
"Household, Cleaning & Pet Care",763910,8001841565354	,BOLD 3IN1 SPRING PODS,3X15PK,£4.95,£8.39,20.0%,In Stock,Interactive Irl Ltd,Bold All-in-1 Pods Washing Liquid Capsules Spring Awakening 15 Washes,No
"Household, Cleaning & Pet Care",718334,8717163044278	,COMFORT PURE,8 x 750mls,£1.69,£8.29,20.0%,In Stock,Comfort,Comfort Pure Fabric Conditioner 21 Wash 750 ml,No
"Household, Cleaning & Pet Care",697709,8717163043400	,COMFORT BLUE,8 x 750mls,£1.69,£8.29,20.0%,In Stock,Comfort,Comfort Blue Skies Fabric Conditioner 21 Wash 750 ml,No
"Household, Cleaning & Pet Care",775532,8720181106194	,PERSIL NON BIO 2.99,7X500GRM,£2.99,£14.29,20.0%,In Stock,Unilever Ireland Homecare,Persil  Fabric Cleaning Washing Powder Non Bio  10 Wash,No
"Household, Cleaning & Pet Care",799334,7613031393077	,GOURMET GOLD DUCK/TURKEY,12 x 85grm,£0.65,£4.19,20.0%,In Stock,Purina,Gourmet Gold Casserole with Duck and Turkey in a Brown Sauce 85g,No
"Household, Cleaning & Pet Care",784174,7613287624147	,GO CAT TURK/CKN/VEG 1.19,6 x 340grm,£1.19,£3.99,20.0%,In Stock,Nestle Purina UK Commerical Op,"Every ingredient has a purposewww.purina.eu/ingredientsFor more information, go to: https://www.purina.co.uk/cat/go-cat/",No
"Household, Cleaning & Pet Care",418578,5010394984577	,PEDIGREE DENTASTICK SMALL 7PK,10 x 110grm,£1.69,£10.69,20.0%,In Stock,Pedigree,Pedigree Dentastix Daily Adult Small Dog Treats 7 x Dental Sticks 110g,No
"Household, Cleaning & Pet Care",699423,5010708006414	,BRANDY VARIETY 6PK,4X395GRM,£5.29,£13.29,20.0%,In Stock,Brandy,Brandy Traditional Loaf Variety 6 x 395g,No
"Household, Cleaning & Pet Care",752858,5998749137543	,PEDIGREE DENTASTIX 1.95 MED 7STICK,5 x 180grm,£1.95,£4.69,20.0%,In Stock,Mars Pet Care UK Ltd,Pedigree Dentastix Daily Medium Dog Treats 7 x Dental  Sticks 180g PMP £1.95,No
"Household, Cleaning & Pet Care",784169,7613287624123	,GO CAT TUNA/HERR/VEG 1.19,6 x 340grm,£1.19,£3.99,20.0%,In Stock,Nestle Purina UK Commerical Op,"Every ingredient has a purposewww.purina.eu/ingredientsFor more information, go to: https://www.purina.co.uk/cat/go-cat/",No
"Household, Cleaning & Pet Care",751877,7613036591720	,BAKERS MM BEEF 3.19,5 x 1kgm,£3.19,£8.29,20.0%,In Stock,Nestle Purina UK Commerical Op,BAKERS Meaty Meals Adult Beef Dry Dog Food 1kg PMP,No
"Household, Cleaning & Pet Care",784166,7613287624079	,GO CAT CKN/DUCK 1.19,6 x 340grm,£1.19,£3.99,20.0%,In Stock,Nestle Purina UK Commerical Op,"Every ingredient has a purpose www.purina.eu/ingredientsFor more information, go to: https://www.purina.co.uk/cat/go-cat/",No
"Household, Cleaning & Pet Care",775635,5900951287329	,WHISKAS 1+ CHICK DRY 1.25,6 x 340grm,£1.25,£4.59,20.0%,In Stock,Mars Pet Care UK Ltd,Whiskas Adult Complete Dry Cat Food Biscuits Chicken 340g PMP £1.25,No
"Household, Cleaning & Pet Care",775636,5900951287343	,WHISKAS 1+ TUNA DRY 1.25,6 x 340grm,£1.25,£4.59,20.0%,In Stock,Mars Pet Care UK Ltd,Whiskas Adult Complete Dry Cat Food Tuna 340g PMP £1.25,No
"Household, Cleaning & Pet Care",914889,8004260295512	,NICKY K/T 1.25,10X2PK,£1.25,£7.39,20.0%,In Stock,Tennant & Ruttle,"SofidelEndless Care, Innovative LifePeople and the EnvironmentInnovation and a focus on people and the environment are the key pillars to the success of Sofidel's development.The Group promotes projects designed to improve hygiene, health and well-being. With the use of technology and a clear  defined strategy, Sofidel aims to reduce its environmental footprint to:- cut CO2 emissions- respect forestry resources- limit water consumption",No
"Household, Cleaning & Pet Care",448244,3065890123892	,PEDIGREE POUCH JELLY FAVOURITES,4 x 100grm,£5.29,£13.49,20.0%,In Stock,Mars Pet Care UK Ltd,Pedigree Adult Wet Dog Food Pouches Mixed in Jelly 12  x 100g,No
"Household, Cleaning & Pet Care",448243,3065890123878	,PEDIGREE POUCH GRAVY 12PK,4 x 100grm,£5.29,£13.49,20.0%,In Stock,Mars Pet Care UK Ltd,Pedigree Adult Wet Dog Food Pouches Mixed in Gravy 12  x 100g,No
"Household, Cleaning & Pet Care",112626,5010708006438	,BRANDY CHUNKS IN JELLY,4X395GRM,£5.29,£13.29,20.0%,In Stock,Brandy,Brandy Chunks in Jelly Variety 6 x 395g,No
"Household, Cleaning & Pet Care",112627,5010708006070	,BRANDY CHUNKS IN GRAVY,4X395GRM,£5.29,£13.29,20.0%,In Stock,Brandy,Brandy Chunks in Gravy Variety 6 x 395g,No
"Household, Cleaning & Pet Care",428721,5998749108536	,WHISKAS TEMPTATIONS SALMON,8X60GRM,£1.19,£5.79,20.0%,In Stock,Whiskas,Whiskas Temptations Cat Treat Biscuits with Salmon Flavour 60g,No
"Household, Cleaning & Pet Care",915680,8445290076083	,WINALOT PP GRAVY 1.09,12 x 100grm,£1.09,£7.89,20.0%,In Stock,Nestle Purina UK Commerical Op,For further information please go to: www.winalot-dog.co.uk,No
"Household, Cleaning & Pet Care",915681,8445290076052	,WINALOT PP JELLY 1.09 3PK,12 x 100grm,£1.09,£7.89,20.0%,In Stock,Nestle Purina UK Commerical Op,For further information please go to: www.winalot-dog.co.uk,No
"Household, Cleaning & Pet Care",775601,4008429137389	,CESAR TURK&LAMB 85P,14X150GRM,£0.85,£7.39,20.0%,In Stock,Mars Pet Care UK Ltd,Cesar Classics Terrine Dog Food Tray Turkey & Lamb in  Loaf 150g PMP 85p,No
"Household, Cleaning & Pet Care",754144,8001841066820	,FAIRY NON BIO CAPSULES,3X15PK,£4.95,£8.39,20.0%,In Stock,Interactive Irl Ltd,Fairy Non Bio Pods Washing Liquid Capsules 15 Washes,No
"Household, Cleaning & Pet Care",447572,4084500591615	,DAZ PODS REGULAR,6X12PK,£3.29,£10.99,20.0%,In Stock,Interactive Irl Ltd,Daz ALL-in-1 PODs Washing Liquid Capsules Whites & Colours 12 Washes,No
"Household, Cleaning & Pet Care",775598,4008429137365	,CESAR CHICK&TURK 85P,14X150GRM,£0.85,£7.39,20.0%,In Stock,Mars Pet Care UK Ltd,Cesar Classics Terrine Dog Food Tray Chicken & Turkey  in Loaf 150g PMP 85p,No
"Household, Cleaning & Pet Care",775600,4008429137402	,CESAR CHICK&VEG 85P,14X150GRM,£0.85,£7.39,20.0%,In Stock,Mars Pet Care UK Ltd,Cesar Country Kitchen Dog Food Tray Chicken & Veg in Gravy 150g PMP 85p,No
"Household, Cleaning & Pet Care",916738,8720182374868	,DOMESTOS BLUE 1.25,9 x 750mls,£1.25,£6.99,20.0%,In Stock,Unilever Ireland Homecare,Domestos Original Thick Bleach 750 ml PMP,No
"Household, Cleaning & Pet Care",916739,8720182384805	,DOMESTOS CITRUS 1.25,9 x 750mls,£1.25,£6.99,20.0%,In Stock,Unilever Ireland Homecare,Domestos Citrus Fresh Thick Bleach 750 ml PMP,No
"Household, Cleaning & Pet Care",550100,7322540092950	,VELVET WHITE,5X9PK,£5.29,£16.49,20.0%,In Stock,Velvet,Velvet Comfort 9 Toilet Rolls,No
"Household, Cleaning & Pet Care",771183,5998749108550	,WHISKAS TEMPTATIONS CHICKEN&CHEES,8X60GRM,£1.19,£5.79,20.0%,In Stock,Whiskas,Whiskas Temptations Adult Cat Treat Biscuits with Chicken & Cheese 60g,No
"Household, Cleaning & Pet Care",798177,8004260295499	,NICKY SOFT TOUCH 1.25,10 x 4pk,£1.25,£6.99,20.0%,In Stock,Tennant & Ruttle,"SofidelEndless Care, Innovative LifePeople and the EnvironmentInnovation and a focus on people and the environment are the key pillars to the success of Sofidel's development.The Group promotes projects designed to improve hygiene, health and well-being. With the use of technology and a clear  defined strategy, Sofidel aims to reduce its environmental footprint to:- cut CO2 emissions- respect forestry resources- limit water consumption",No
"Household, Cleaning & Pet Care",790380,7322540432725	,CUSHELLE 9PK,5X9PK,£5.89,£15.99,20.0%,In Stock,Cushelle,Cushelle White 9 Toilet Rolls,No
"Household, Cleaning & Pet Care",127298,8004260292535	,NICKY SOFT TOUCH TOILET ROLL,5X16PK,£6.29,£17.79,20.0%,In Stock,Tennant & Ruttle,"People and the EnvironmentInnovation and a focus on people and the environment are the key pillars to the success  of Sofidel's development. The Group promotes projects designed to improve hygiene, health and well-being. With the use of technology and a clear defined strategy, Sofidel aims to reduce its environmental footprint to:- cut CO2 emissions- respect forestry resources- limit water consumption",No
"Household, Cleaning & Pet Care",765029,7322541166131	,VELVET QUILTS,1 x 24pk,£9.99,£6.29,20.0%,In Stock,SCA Hygiene Ltd,Velvet Classic Quilted 24 Toilet Rolls,No
"Household, Cleaning & Pet Care",500880,7322540237030	,VELVET COMFORT,1 x 16pk,£6.99,£4.49,20.0%,In Stock,SCA Hygiene Ltd,Velvet Comfort 16 Toilet Rolls,No
"Household, Cleaning & Pet Care",716071,8004260227407	,NICKY SOFT TOUCH TOILET TISSUE,10 x 4pk,£1.69,£9.99,20.0%,In Stock,Tennant & Ruttle,"It has been carefully wrapped in paper to help reduce  the impact of plastic to our environment, becoming more responsible and easier to recycle.People and the EnvironmentInnovation and a focus on people and the environment are the key pillars to the success of Sofidel's development.The Group promotes projects designed to improve hygiene, health and well-being. With the use of technology and a clear defined strategy, Sofidel aims to reduce its environmental footprint to:- cut CO2 emissions- respect forestry resources- limit water consumption",No
"Household, Cleaning & Pet Care",757411,7322540952339	,VELVET TOILET TISSUE 12 FOR 9 ROLLS,5X12PK,£5.49,£17.99,20.0%,In Stock,SCA Hygiene Ltd,Velvet Comfort 12 for 9 Toilet Rolls,No
"Household, Cleaning & Pet Care",639579,7322540910728	,PLENTY KITCHEN ROLL 200 SHEETS,4 x 2pk,£3.99,£9.69,20.0%,In Stock,SCA Hygiene Ltd,Plenty White Kitchen Roll 200 Sheets,No
"Household, Cleaning & Pet Care",916280,5029053582016	,ANDREX GENTLE CLEAN 2.79,6X4PK,£2.79,£9.99,20.0%,In Stock,Kimberley Clark Ltd,"Andrex Gentle Clean Toilet Tissue, 4 Toilet Rolls £2.79 PMP",No
"Household, Cleaning & Pet Care",916279,5029053582030	,ANDREX QUILTS 2.79,6X4PK,£2.79,£9.99,20.0%,In Stock,Kimberley Clark Ltd,Find your feeling of clean at www.andrex.co.uk,No
"Household, Cleaning & Pet Care",425367,4015600902872	,DAZ 2.49,NA,NA,NA,20.0%,Out of Stock,Daz,"Daz Washing Powder Whites & Colours 650G, 10 Washes",No
"Household, Cleaning & Pet Care",916278,5029053582009	,ANDREX CLEAN 2.79,6X4PK,£2.79,£9.99,20.0%,In Stock,Kimberley Clark Ltd,Find your feeling of clean at www.andrex.co.uk,No
"Household, Cleaning & Pet Care",794839,5029053578231	,ANDREX,4X9PK,£5.59,£13.99,20.0%,In Stock,Kimberley Clark Ltd,Find your feeling of clean at www.andrex.co.uk,No
"Household, Cleaning & Pet Care",409072,8711600340039	,COMFORT PURE 1.99,8 x 750mls,£1.99,£7.39,20.0%,In Stock,Unilever Ireland Homecare,"Cleaner Planet PlanComfort Concentrate uses over 50% less packaging per wash compared to Comfort Regular, so not only are your clothes left feeling soft and smelling fresh, you're helping to care for the environment as well.To find out more visit: www.cleanerplanetplan.comwww.sustainable-cleaning.com",No
"Household, Cleaning & Pet Care",796328,5029053571539	,ANDREX GENTLE CLEAN,1 x 16pk,£8.99,£5.29,20.0%,In Stock,Kimberley Clark Ltd,www.andrex.co.uk,No
"Household, Cleaning & Pet Care",409066,8711600339743	,COMFORT BLUE 1.99,8 x 750mls,£1.99,£7.39,20.0%,In Stock,Comfort,Comfort  Blue skies Fabric Conditioner 21 Wash 750ml,No
"Household, Cleaning & Pet Care",316648,5000325048638	,JEYES FLUID,6 x 1ltr,£9.99,£35.99,20.0%,In Stock,SHS Distributors,"This disinfectant product has been approved for disinfection of inanimate surfaces where an approved product is required to be used under the control legislation for the following specific disease(s) orders; Poultry diseases including avian influenza, influenza of avian origin in mammals, Newcastle disease, paramyxovirus at a dilution rate of one part  of this preparation plus 3 parts of water. This disinfectant product has also been approved at a dilution of 1 part of this preparation plus 3 parts water for disinfection of inanimate surfaces where General Orders require the use of an approved disinfectant, but this approval does not apply to disinfection required under the specific control legislation relating to Foot and Mouth disease, Swine Vesicular disease, or Tuberculosis disease. This approval is granted under the Diseases of Animals (Approved Disinfectants) Orders made by the Secretary of State for Environment, Food and Rural Affairs in England, Scottish ministers in Scotland and Welsh ministers in Wales. For confirmation of continuing approval refer  to the Defra list of approved disinfectants at http://disinfectants.defra.gov.uk The contents of this container are guaranteed by the manufacturer to be of the same composition and quality as the sample submitted for approval testing.",No
"Household, Cleaning & Pet Care",173460,7322540611717	,PLENTY THE EXTRA BIG ONE,8X1PK,£3.39,£13.79,20.0%,In Stock,Plenty,Plenty MAX The Extra Big One 1 roll,No
"Household, Cleaning & Pet Care",916740,8720182374851	,DOMESTOS PINK 1.25,9 x 750mls,£1.25,£6.99,20.0%,In Stock,Unilever Ireland Homecare,Domestos Pink Power Thick Bleach 750 ml PMP,No
"Household, Cleaning & Pet Care",767732,5011022061158	,KILLEEN SCOURER RAINBOW,12X4PK,£0.65,£4.99,20.0%,In Stock,Boyne Valley Foods Limited,To learn more about our full product range and helpful cleaning tips visit www.killeenhousehold.ie,No
"Household, Cleaning & Pet Care",684903,8710908458675	,DOMESTOS RIMBLOCK OCEAN POWER 5,9X55GRM,£1.29,£7.29,20.0%,In Stock,Unilever Ireland Homecare,Domestos Ocean Toilet Rim Block 55 g,No
Soft Drinks,916327,5056079900937	,BOOST JUICD GUAVA 1.00,12 x 500mls,£1.00,£6.99,20.0%,In Stock,HSM (NI) Ltd,Consume in moderation as part of a varied and balanced diet and healthy lifestyle.Supports Local Shops,No
Soft Drinks,915887,5054267012295	,V ENERGY 1.25,24 x 250mls,£1.25,£11.49,20.0%,In Stock,Suntory GB Ltd,V Guarana Energy Drink 250ml PMP £1.25,No
Soft Drinks,915867,5391521833099	,CLUB LOADED THE GLOW,12 x 500mls,£1.49,£9.49,20.0%,In Stock,Britvic Northern Ireland,To be enjoyed as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,915868,5391521833112	,CLUB LOADED THE ROCK,12 x 500mls,£1.49,£9.49,20.0%,In Stock,Britvic Northern Ireland,To be enjoyed as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,915866,5391521833136	,CLUB LOADED THE BLAZE,12 x 500mls,£1.49,£9.49,20.0%,In Stock,Britvic Northern Ireland,To be enjoyed as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,664241,5449000004864	,SPRITE WITH SUGAR,8 x 2ltr,£1.59,£7.99,20.0%,In Stock,Sprite,"A Chance to Win Prizes for Your Chill SpaceCollect, Play on Coke App for chance to Win (Chill Time Prizes) *ROI &  NI 18+. Purchase & enter pin code under label in downloaded  Coke App. 30.05-2?07.22. Play games for a chance to win weekly Draw Prizes 2xTablet, 4xSpeakers, 2xBeanbag Lounger, 3x Wearable blanket,1xSmart lighting kit, 5x Wireless headphones, 10x LED strip light prizes available each week (draw dates in App. Not all prizes may be won. Max 42 entries to the Weekly draws in total 1 win/person/prize type. Mop Up draw for 1x Speaker 25.07- 04.09.22 Excl. apply. Full T&Cs: sprite.ie/chilltime.Promoter: Coca-Cola Ireland",No
Soft Drinks,794864,5054267011502	,LUCOZADE ALERT TROP 1.39,12 x 500mls,£1.39,£7.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Alert Tropical Burst Energy Drink 500ml PMP £1.39,No
Professional Cleaning & Hygiene,695424,7615400076352	,COMFORT SUNSHINE,2 x 5ltr,£9.53,£7.98,20.0%,In Stock,Comfort,NA,No
Soft Drinks,916328,5056079900913	,BOOST JUICD MANGO 1.00,12 x 500mls,£1.00,£6.99,20.0%,In Stock,HSM (NI) Ltd,Consume in moderation as part of a varied and balanced diet and healthy lifestyle.Support Local Shops,No
Soft Drinks,794863,5054267011496	,LUCOZADE ALERT CHERRY 1.39,12 x 500mls,£1.39,£7.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Alert Cherry Blast Energy Drink 500ml PMP £1.39,No
Soft Drinks,385350,5011026008203	,MIWADI BLACKCURRANT BOTTLE,12 x 1ltr,£1.99,£12.49,20.0%,In Stock,Mi Wadi,Enjoy as part of a varied and balanced diet and a healthy lifestyle.,No
Soft Drinks,915430,5054267011762	,LUCOZADE ALERT 1.39 ORIGINAL,12 x 500mls,£1.39,£7.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Alert Original Energy Drink 500ml £1.39 PMP,No
Soft Drinks,916416,539152183330	,CLUB ROCK SHANDY,24 x 500mls,£1.39,£15.59,20.0%,In Stock,Britvic Northern Ireland,Club Rock Shandy Bottle 24 x 500ml,No
Soft Drinks,779171,5391521832399	,CLUB TONIC WATER 6PK CANS,4 x 330mls,£2.99,£6.99,20.0%,In Stock,Britvic Northern Ireland,Club Tonic Water Cans 6 x 330ml,No
Soft Drinks,779169,5391521832412	,CLUB SODA WATER 6PK,4 x 330mls,£2.99,£6.99,20.0%,In Stock,Britvic Northern Ireland,Club Soda Water Cans 6 x 330ml,No
Soft Drinks,916415,5391521833211	,CLUB LEMON,24 x 500mls,£1.39,£15.59,20.0%,In Stock,Britvic Northern Ireland,Club Lemon Bottle 500ml,No
Soft Drinks,779168,5391521832436	,CLUB GINGERALE 6PK,4 x 330mls,£2.99,£6.99,20.0%,In Stock,Britvic Northern Ireland,Club Ginger Ale Cans 6 x 330ml,No
Soft Drinks,775295,5054267010024	,RIBENA SPK R/BERRY 65P CAN,24 x 330mls,£0.65,£7.99,20.0%,In Stock,Suntory GB Ltd,Ribena Sparkling Raspberry 330ml 65p PMP,No
Soft Drinks,775294,5054267009998	,RIBENA SPK B/CURRANT 65PCAN,24 x 330mls,£0.65,£7.99,20.0%,In Stock,Suntory GB Ltd,Ribena Sparkling Blackcurrant 330ml 65p PMP,No
Soft Drinks,671289,8001620017432	,SAN BENEDETTO LIMONE,24 x 330mls,£0.89,£10.99,20.0%,In Stock,Tennant & Ruttle,San Benedetto Prima Spremitura Limone 330ml Cans,No
Soft Drinks,915886,5054267012301	,ORANGINA 1.25,12X420MLS,£1.25,£8.39,20.0%,In Stock,Suntory GB Ltd,Orangina Sparkling Fruit Drink Orange 420ml PMP £1.25,No
Soft Drinks,671251,8001620017425	,SAN BENEDETTO CLEMENTINA,24 x 330mls,£0.89,£10.99,20.0%,In Stock,Tennant & Ruttle,San Benedetto Prima Spremitura Clementina 330ml Cans,No
Soft Drinks,115518,5099483050003	,BALLYGOWAN SPARKLING,24 x 500mls,£0.75,£6.99,20.0%,In Stock,Ballygowan,Did You Know?Sustainability is important to us at Ballygowan.,No
Soft Drinks,662531,3057640319648	,VOLVIC TOF S/F STRAWBERRY,12 x 500mls,£0.89,£5.49,20.0%,In Stock,Volvic,"We are carbon neutral, with touch of fruit, you are helping Volvic to support sustainable agriculture projects in  several countries****For more information visit www.volvic.co.ukCarbon Trust - Carbon Neutral",No
Soft Drinks,662523,3057640319723	,VOLVIC TOF S/F LEM&LIME,12 x 500mls,£0.89,£5.49,20.0%,In Stock,Volvic,"We Care About NatureWe are carbon neutral, with touch  of fruit, you are helping Volvic to support sustainable agriculture projects in several countries****For more information visit www.volvic.co.ukCarbon Trust, Carbon Neutral",No
Soft Drinks,656341,5449000235947	,FUZE TEA LEMON LEMONGRASS BOTTLE,12 x 500mls,£1.49,£9.39,20.0%,In Stock,Coca Cola HBC Northern Ireland,Sustainably Sourced Tea...our quality tea extracts come from specially selected farms independently certified to be helping the economic development of local communities. Find out more on www.fuzetea.com/ie,No
Soft Drinks,554164,5000382102458	,BARRS IRN BRU XTRA,12 x 500mls,£1.29,£8.39,20.0%,In Stock,Tennant & Ruttle,IRN-BRU Xtra No Sugar 500ml Bottle,No
Soft Drinks,655669,5449000236623	,FUZE TEA PEACH HIBISCUS BOTTLE,12 x 500mls,£1.49,£9.39,20.0%,In Stock,Coca Cola HBC Northern Ireland,Sustainably Sourced Tea...our quality tea extracts come from specially selected farms independently certified to be helping the economic development of local communities. Find out more on www.fuzetea.com/ie,No
Soft Drinks,548608,50271511	,BARRS IRN BRU,12 x 500mls,£1.29,£8.39,20.0%,In Stock,Barr,IRN-BRU 500ml Bottle,No
Soft Drinks,916798,5011898005218	,RUBICON SPARK PASSIONFRUIT,12 x 500mls,£1.39,£9.49,20.0%,In Stock,Rubicon,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,916797,5011898005119	,RUBICON SPARK MANGO,12 x 500mls,£1.39,£9.49,20.0%,In Stock,Rubicon,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk.Make sure to follow  our Rubicon social pages on Facebook, Instagram and Twitter  @rubicondrinksuk",No
Soft Drinks,304812,5000118047794	,LIPTON ICE TEA LEMON 500ML,12 x 500mls,£1.49,£8.99,20.0%,In Stock,Lipton,Lipton Lemon Ice Tea 500ml,No
Soft Drinks,557436,50413911	,BRITVIC ORANGE,24 x 200mls,NA,£13.95,20.0%,In Stock,Britvic Northern Ireland,Britvic Orange Juice from Concentrate 200ml,No
Soft Drinks,587819,146353	,CLUB WHITE LEMONADE NON-RGB,24X125MLS,NA,£7.49,20.0%,In Stock,Britvic Northern Ireland,Club White Lemonade Non-Returnable Glass Bottle 125ml,No
Soft Drinks,555491,50413898	,BRITVIC CRANBERRY,24 x 200mls,NA,£16.05,20.0%,In Stock,Britvic Northern Ireland,Britvic Cranberry Juice Drink 200ml,No
Soft Drinks,304810,5000118047817	,LIPTON ICE TEA PEACH 500ML,12 x 500mls,£1.49,£8.99,20.0%,In Stock,Lipton,Lipton Peach Ice Tea 500ml,No
Soft Drinks,101342,5011026701647	,CLUB SODA WATER,12 x 850mls,£1.19,£7.29,20.0%,In Stock,Club,Club Mixers Soda Water 850ml,No
Soft Drinks,793039,5060108450850	,FEVER TREE ELDERFLOWER 4PK,6 x 200mls,£4.39,£16.09,20.0%,In Stock,Richmond Marketing NI Ltd,Malaria No More United KingdomWe proudly support Malaria No More as part of a global effort to put an end to malaria.Discover more of our range and recommendations for perfect pairings at: fever-tree.com/cocktailsFor more information  about all our products please visit www.fever-tree.com,No
Soft Drinks,793009,5060108450232	,FEVER TREE 4PK LIGHT TONIC INDIAN,6 x 200mls,£3.99,£14.09,20.0%,In Stock,Richmond Marketing NI Ltd,"Named tonic of choice by the world's top bars and restaurants**Leslie Henry Research 2016""Best tonic is Fever-Tree which has revolutionised the G&T in recent years""Susy Atkins, Stella, The Sunday TelegraphFind the perfect tonic for your favourite gin at fever-tree.com/pairing-wheelMalaria No More United KingdomWe proudly support Malaria No More as part of a global effort to put an end to malaria.For more information about all our products please visit www.fever-tree.com",No
Soft Drinks,758050,5391521830678	,CLUB GINGER ALE NRB,24X125MLS,NA,£7.49,20.0%,In Stock,Britvic Northern Ireland,Club Mixers Ginger Ale 125ml,No
Soft Drinks,761703,5391521831880	,CLUB TONIC WATER,12 x 850mls,£1.19,£7.29,20.0%,In Stock,Britvic Northern Ireland,Club Tonic Water Bottle 850ml,No
Soft Drinks,758049,5391521830685	,CLUB TONIC NRB,24X125MLS,NA,£7.49,20.0%,In Stock,Britvic Northern Ireland,Club Mixers Tonic Water 125ml,No
Soft Drinks,317804,3057640100673	,VOLVIC NATURAL MINERAL STILL WATER,24 x 500mls,£0.55,£6.49,20.0%,In Stock,Volvic,"Carbon Trust - Certified Carbon NeutralOur CommitmentsTo the PeopleEach litre of Volvic you drink helps provide access to one litre of safe drinking water to people in need**In Cambodia, India, Haiti, Mexico, Bangladesh, Nigeria, Rwanda, Uganda, Kenya, SenegalCertified Carbon NeutralFrom a protected source**Bottled with 100% renewable energyVolvic helps protect billions of m2 of natural ecosystem*****Together with CEPIV ***In volcanic countriesMore info: volvic.co.uk",No
Soft Drinks,793019,5060108450010	,FEVER TREE TONIC 4PK,6 x 200mls,£4.39,£16.09,20.0%,In Stock,Richmond Marketing NI Ltd,"Named tonic of choice by the world's top bars and restaurants**Leslie Henry Research 2016""Best tonic is Fever-Tree which has revolutionised the G&T in recent years""Susy Atkins, Stella, The Sunday TelegraphFind the perfect tonic for your favourite gin at fever-tree.com/pairing-wheelMalaria No More United KingdomWe proudly support Malaria No More as part of a global effort to put an end to malaria.For more information about all our products please visit www.fever-tree.com",No
Soft Drinks,403708,50018475	,SUKIE APPLE & BLACKCURRANT,20X250MLS,£0.35,£3.59,20.0%,In Stock,Dale Farm,Thank you for choosing dale farm and supporting your local farmers.,No
Soft Drinks,403705,50021277	,SUKIE ORANGE,20X250MLS,£0.35,£3.59,20.0%,In Stock,Dale Farm,Thank you for choosing dale farm and supporting your local farmers.,No
Soft Drinks,557283,5011020101757	,FRUICE PURE ORANGE JUICEDRINK,12 x 330mls,£1.29,£8.99,20.0%,In Stock,Fruice,Fruice 100% Pure Orange Juice from Concentrate 330ml,No
Soft Drinks,557280,5011020101764	,FRUICE APPLE JUICE DRINK,12 x 330mls,£1.29,£8.99,20.0%,In Stock,Fruice,Fruice 100% Pure Apple Juice from Concentrate 330ml,No
Soft Drinks,915880,5054267012196	,RIBENA SPK R/BERRY 1.19,12 x 500mls,£1.19,£7.99,20.0%,In Stock,Suntory GB Ltd,Ribena Sparkling Raspberry 500ml PMP £1.19,No
Soft Drinks,557276,5011020101771	,FRUICE CRANBERRY JUICE DRINK,12 x 330mls,£1.29,£8.99,20.0%,In Stock,Fruice,Fruice Cranberry 330ml,No
Soft Drinks,915879,5054267012189	,RIBENA SPK B/CURRANT 1.19,12 x 500mls,£1.19,£7.99,20.0%,In Stock,Suntory GB Ltd,Ribena Sparkling Blackcurrant 500ml PMP £1.19,No
Soft Drinks,556926,54493049	,OASIS ZERO SUMMER FRUITSBOTTLE,24 x 500mls,£1.49,£14.99,20.0%,In Stock,Oasis,Oasis Zero Summer Fruits 500ml,No
Soft Drinks,697994,5011020102976	,FRUICE JUICY APPLE + BLACKCURRANT,24 x 250mls,£0.69,£6.99,20.0%,In Stock,Fruice Juicy,Fruice Juicy Apple and Blackcurrant 250ml,No
Soft Drinks,755864,5011020103591	,FRUICE JUICY ORANGE,24 x 250mls,£0.69,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Fruice Juicy Orange Juice Drink with Added Vitamins 250ml,No
Soft Drinks,791668,4060800304841	,7UP REGULAR,12 x 1.2ltr,£1.29,£10.29,20.0%,In Stock,Britvic Northern Ireland,7UP Lemon & Lime Bottle 1.25L,No
