Category,Product Code,EAN Code,Product Name,Product Size,RRP,Price,VAT,Stock Service,Brand,Description,On Promo
Retail Grocery,484864,5011009302793	,McKINNEYS CASTER SUGAR,10 x 1kgm,£1.15,£8.85,0.0%,In Stock,McKinney's,For further information and recipes go to: www.mckinneys.co.uk,No
Retail Grocery,752371,8714100396346	,COLMANS SAUSAGE CASS 99P,10X39GRM,£0.99,£4.69,0.0%,In Stock,Unilever UK Food Ltd,Colman's Sausage Casserole Recipe Mix 39g,No
Retail Grocery,752369,8714100395899	,COLMANS CHICKEN CASS 99P,10X40GRM,£0.99,£4.69,0.0%,In Stock,Unilever UK Food Ltd,Colman's CHICKEN CASSEROLE  40 GR,No
Retail Grocery,752370,8714100396339	,COLMANS CHILLI 99P,10 x 50grm,£0.99,£4.69,0.0%,In Stock,Unilever UK Food Ltd,Colman's Chilli Con Carne Recipe Mix 50 g,No
Retail Grocery,797966,5000354919619	,BISTO CHICKEN GG 1.89,12X190GRM,£1.89,£12.99,0.0%,In Stock,Premier Foods UK Ltd,Bisto Chicken Gravy Granules PMP 189 190g,No
Retail Grocery,797961,5000354919626	,BISTO BEEF GG 1.89,12X190GRM,£1.89,£12.99,0.0%,In Stock,Premier Foods UK Ltd,Bisto Gravy Granules PMP 189 190g,No
Retail Grocery,753685,5000354909955	,BISTO CURRY SAUCE GRANULES,6X185GRM,£1.49,£6.49,0.0%,In Stock,Premier Foods UK Ltd,Bisto Curry Sauce Mix 185g,No
Retail Grocery,116922,5011009305206	,MCKINNEYS ICING SUGAR,12 x 500grm,£1.00,£8.95,0.0%,In Stock,McKinney's,For more recipes please visit: www.mckinneys.co.uk,No
Retail Grocery,915951,5000354921544	,AMBROSIA RICE 1.29,12 x 400grm,£1.29,£9.99,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Rice Pudding 400g,No
Retail Grocery,915950,5000354921537	,AMBROSIA CUSTARD 1.29,12 x 400grm,£1.29,£9.99,0.0%,In Stock,Premier Foods UK Ltd,Ambrosia Devon Custard 400g,No
Retail Grocery,771800,5000354700088	,BIRDS TRIFLE STRAWBERRY,10X141GRM,£1.59,£11.69,0.0%,In Stock,Bird's,Bird's Strawberry Trifle Dessert Kit 141g,No
Retail Grocery,392901,5000157062475	,HEINZ CREAM OF TOMATO SOUP,12 x 300grm,£0.89,£7.99,0.0%,In Stock,Heinz,"Warming hearts since 1910Nothing says home like a deliciously warming bowlful of Heinz soup.Bursting with rich, satisfying flavour, it's no wonder that Heinz Cream of Tomato  has earned a special place in our hearts as well as our kitchen cupboards.",No
Retail Grocery,392899,5000157062482	,HEINZ CREAM OF CHICKEN SOUP,12 x 300grm,£0.89,£7.99,0.0%,In Stock,Heinz,"Warming hearts since 1910Nothing says home like a deliciously warming bowlful of Heinz soup.Prepared to a time-honoured recipe and finished off with tender pieces of chicken, this is one rich and creamy blend that will never get old.",No
Retail Grocery,776436,5000354916823	,BISTO CHEESE SAUCE TWIN POT,NA,NA,NA,0.0%,Out of Stock,Premier Foods UK Ltd,Bisto Creamy Cheese Sauce Pots 2 x 90g,No
Retail Grocery,766069,5000354915550	,BISTO BEST BEEF,NA,NA,NA,0.0%,Out of Stock,Premier Foods UK Ltd,To discover more about Bisto and our great range of products visit http://www.bisto.co.uk/,No
Retail Grocery,521801,5000354902116	,BRANSTON PICKLE ORIGINAL360G,6 x 360grm,£1.49,£6.49,0.0%,In Stock,Branston,Branston Original Pickle 360g,No
Retail Grocery,719780,5011009300317	,MCKINNEYS SURE SET SUGAR,10 x 1kgm,£1.59,£11.65,0.0%,In Stock,McKinney's,"For further Jam, Jellies and Marmelade recipes please  visit www.mckinneys.co.uk",No
Retail Grocery,915876,5011022023453	,LAKESHORE CAESAR DRESSING,12X245GRM,£1.69,£14.69,0.0%,In Stock,Boyne Valley Foods Limited,Lakeshore Caesar Dressing 245ml,No
Retail Grocery,448394,5000157075154	,HEINZ SALAD CREAM,10X425GRM,£2.39,£17.79,0.0%,In Stock,H.J.Heinz,Heinz Salad Cream 425g,No
Retail Grocery,765996,5000354917462	,BIRD CUSTARD 1.59,6 x 300grm,£1.59,£7.29,0.0%,In Stock,Premier Foods UK Ltd,Bird's Original Custard 300g,No
Retail Grocery,557102,8714100609804	,COLMANS CRANBERRY SAUCE 165G,8X165GRM,£1.00,£5.69,0.0%,In Stock,Unilever UK Food Ltd,Colman's Cranberry Sauce 165g,No
Retail Grocery,557100,8714100535516	,COLMANS APPLE SAUCE 155GRM,8X155GRM,£1.00,£5.69,0.0%,In Stock,Unilever UK Food Ltd,Colman's Bramley Apple Sauce 155ml,No
Retail Grocery,755049,5000354914331	,BATCH S/N CURRY 1.09,8X90GRM,£1.09,£5.19,0.0%,In Stock,Premier Foods UK Ltd,"The Nation's Favourite††The Nation's Favourite Noodle  block based on IRI All Outlets Unit Sales 52 w/e 17/10/2020, UK, Savoury Noodle Blocks",No
Retail Grocery,914820,5000197156707	,SHARWOODS B/BEAN RED PEPPER SAUCE,6 x 425grm,£1.50,£6.29,0.0%,In Stock,Sharwood's,Sharwood's Black Bean & Red Pepper Chinese Cooking Sauce 425g,No
Retail Grocery,799993,50117468	,AMBROSIA RICE MINIS 6PK,5X330GRM,£1.39,£4.99,0.0%,In Stock,Ambrosia,It's important to have a varied and balanced diet as part of a healthy lifestyle.,No
Retail Grocery,154649,5000157001719	,HEINZ BEANZ IN TOMATO SAUCE,24 x 415grm,£1.15,£20.99,0.0%,In Stock,H.J.Heinz,"Beanz Meanz HeinzWe could tell you that our Beanz are  hard to beat. That they're brimming with deliciously rich, tomatoey flavour. But you already know that. Because you know what Beanz Meanz...Heinz baked beans don't just taste great, but are nutritious too; high in fibre, high in protein and low in fat, as well as contributing to 1 of your 5 a day. Packed full of quality ingredients... it has to be Heinz. Love our Heinz Beanz as much as we do? Discover the rest of our range, including organic and no added sugar varieties!",No
Retail Grocery,799995,50117475	,AMBROSIA CUSTARD MINIS,5X330GRM,£1.39,£4.99,0.0%,In Stock,Ambrosia,It's important to have a varied and balanced diet as part of a healthy lifestyle.,No
Retail Grocery,765997,5000354917479	,PAXO SAGE & ONION 1.59,8 x 170grm,£1.59,£8.69,0.0%,In Stock,Premier Foods UK Ltd,Paxo Sage & Onion Stuffing Mix 170g,No
Alcohol & Tobacco,915354,5060592008841	,HEETS MAUVE 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Mauve Wave,No
Alcohol & Tobacco,782293,5060592004942	,HEETS RUSSET 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Russet,No
Alcohol & Tobacco,776108,5060592005420	,HEETS GREEN 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Green Selection,No
Alcohol & Tobacco,776106,5060592005383	,HEETS YELLOW 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Yellow,No
Alcohol & Tobacco,776104,5060592005390	,HEETS AMBER 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Amber Selection,No
Alcohol & Tobacco,776105,5060592005376	,HEETS TURQUOISE 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Turquoise Selection,No
"Household, Cleaning & Pet Care",414467,5011417769782	,HARPIC WHITE & SHINE,12 x 750mls,£1.05,£8.39,20.0%,In Stock,SHS Distributors,Harpic White & Shine Bleach Original 750ml,No
Alcohol & Tobacco,776103,5060592005819	,HEETS SIENNA CAPS 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Sienna Caps 20 Pack,No
Alcohol & Tobacco,776102,5060592005413	,HEETS SIENNA 2021,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Sienna Selection,No
"Household, Cleaning & Pet Care",413432,5011417559789	,HARPIC ACTIVE PINK,12 x 750mls,£1.05,£8.39,20.0%,In Stock,Harpic,Harpic Active Fresh Pink Blossom 750ml,No
Alcohol & Tobacco,769563,5060592004911	,HEETS TEAK SELECTION,10 x 20pk,£5.00,£37.99,20.0%,In Stock,Philip Morris Ltd,Heets Teak,No
"Household, Cleaning & Pet Care",767452,5011022018985	,KILLEEN ALL PURPOSE CLOTHS,10 x 10pce,£1.20,£6.99,20.0%,In Stock,Killeen,To learn more about our full product range and helpful cleaning tips visit www.killeenhousehold.ie,No
"Household, Cleaning & Pet Care",767453,5098732001957	,KILLEEN MICRO CLOTHS,7X4PK,£2.69,£10.59,20.0%,In Stock,Boyne Valley Foods Limited,To learn more about our full product range and helpful cleaning tips visit www.killeenhousehold.ie,No
"Household, Cleaning & Pet Care",767732,5011022061158	,KILLEEN SCOURER RAINBOW,12X4PK,£0.69,£4.99,20.0%,In Stock,Boyne Valley Foods Limited,To learn more about our full product range and helpful cleaning tips visit www.killeenhousehold.ie,No
"Household, Cleaning & Pet Care",542208,5011417559475	,WINDOLENE GLASS & SHINY SPRAY,6 x 750mls,£1.69,£6.19,20.0%,In Stock,Windolene,Windolene Glass & Shiny Surfaces 750ml,No
"Household, Cleaning & Pet Care",705686,5413149418721	,FLASH APC LEMON,6 x 1ltr,£1.59,£5.69,20.0%,In Stock,Flash,Flash Multi-Surface & Floor Liquid Cleaner Lemon 1l,No
"Household, Cleaning & Pet Care",421056,356987	,DETTOL LEMON POWER & FRESH,6 x 1ltr,£1.19,£4.49,20.0%,In Stock,SHS Distributors,"First Aid: For advice, contact a Poisons Information Centre (phone New Zealand 0800 764 766) or a doctor.www.sustainable-cleaning.comFor ingredients: www.rbeuroinfo.com",No
"Household, Cleaning & Pet Care",478960,8710908064432	,CIF P&S ANTI BAC MULTIPURPOSE,6 x 700mls,£2.50,£9.99,20.0%,In Stock,Unilever Ireland Homecare,Cif Antibacterial Cleaner Spray 700 ml,No
"Household, Cleaning & Pet Care",760621,5059001001313	,HARPIC PINE 1.29,12 x 750mls,£1.29,£8.59,20.0%,In Stock,SHS Distributors,NA,No
"Household, Cleaning & Pet Care",794249,5011417559390	,DETTOL GREEN APPLE POWER& FRESH,6 x 1ltr,£1.19,£4.49,20.0%,In Stock,SHS Distributors,www.rbeuroinfo.comwww.happier-homes.comwww.sustainable-cleaning.com,No
Soft Drinks,915566,5060751210955	,MONSTER S/FUEL WATER MELON,12 x 568mls,£1.59,£10.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Monster Super Fuel Watermelon Energy Drink 568ml,No
"Household, Cleaning & Pet Care",434580,5000186784003	,DOMESTOS ORIGINAL THICK BLEACH,8 x 2ltr,£2.99,£14.99,20.0%,In Stock,Domestos,Domestos Original Thick Bleach 2 l,No
Soft Drinks,915565,5060751210764	,MONSTER S/FUEL SUB ZERO,12 x 568mls,£1.59,£10.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Monster Superfuel Energy Drink Subzero 568ml,No
Soft Drinks,915564,5060751210641	,MONSTER S/FUEL MEAN GREEN,12 x 568mls,£1.59,£10.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Monster Super Fuel Energy Drink Mean Green 568ml,No
Soft Drinks,915434,5054267009271	,LUCOZADE CITRUS CHILL,24 x 500mls,£1.69,£23.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Citrus Chill 500ml,No
Soft Drinks,793348,5054267005051	,LUCOZADE ZERO PINK,12 x 500mls,£1.79,£11.49,20.0%,In Stock,Suntory GB Ltd,Lucozade Zero Pink Lemonade 500ml,No
Soft Drinks,779478,5000382111429	,RUBICON ORG/MANGO 1.29 RAW,12 x 500mls,£1.29,£7.99,20.0%,In Stock,Tennant & Ruttle,"Rubicon Raw Energy Orange & Mango 500ml, PMP, £1.29",No
Soft Drinks,779479,5000382111344	,RUBICON RASP/B/BRY 1.29 RAW,12 x 500mls,£1.29,£7.99,20.0%,In Stock,Tennant & Ruttle,"Rubicon Raw Energy Raspberry & Blueberry 500ml, PMP, £1.29",No
Soft Drinks,914851,5060639128129	,MONSTER ULTRA PARADISE 4PK,6 x 500mls,£3.99,£12.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Monster Ultra Paradise 4 x 500ml,No
Soft Drinks,766288,5060337503778	,MONSTER ULTRA ZERO 4PK,6 x 500mls,£3.99,£12.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Monster Energy Ultra  4 x 500ml,No
Soft Drinks,769202,5060639127917	,MONSTER MANGO 4PK,6 x 500mls,£3.99,£14.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Monster Energy Juice Mango Loco 4 x 500ml,No
Soft Drinks,766116,90446085	,RED BULL 1.69,24 x 355mls,£1.69,£24.79,20.0%,In Stock,Richmond Marketing NI Ltd,"Red Bull, Redbull, Redbul, Red Bul, Energy Drinks, Energy Drink, Soft, Softs, Sugar, Drink, Mixers, Mixer, Sugar Free, Edtion, EditionsRRP£1.69",No
Soft Drinks,760964,5000382108504	,IRN BRU S/F ENERGY 89P,12 x 330mls,£0.89,£5.99,20.0%,In Stock,Tennant & Ruttle,"A varied, balanced diet and a healthy lifestyle are recommended.",No
Soft Drinks,768780,5449000276018	,COSTA LATTE CARAMEL,12 x 250mls,£1.49,£13.29,0.0%,In Stock,Coca Cola HBC Northern Ireland,Costa Coffee Caramel Latte 250ml,No
Soft Drinks,791624,40608136	,7UP CANS,24 x 330mls,£0.79,£7.99,20.0%,In Stock,Britvic Northern Ireland,7UP Lemon & Lime Cans 24 x 330ml,No
Soft Drinks,505305,5054267000247	,LUCOZADE ORANGE 6 PACK,4 x 380mls,£3.50,£9.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Orange 6 x 380ml Multipack,No
Soft Drinks,181685,5000347071836	,LUCOZADE ORIGINAL,24 x 380mls,£1.29,£14.99,20.0%,In Stock,Lucozade,Lucozade Energy Original 380ml,No
Soft Drinks,178532,5060166695576	,MONSTER ENERGY ORIGINAL CAN 4 PACK,6 x 500mls,£3.99,£14.99,20.0%,In Stock,Monster,Monster Energy Original 4 x 500ml,No
Soft Drinks,768074,5029396322782	,FENTIMANS CURIOSTY COLA,12X275MLS,£1.49,£10.99,20.0%,In Stock,Fentimans,For more information visit www.fentimans.com.,No
Soft Drinks,915847,5054267012165	,LUCOZADE ORANGE 1.25,24 x 380mls,£1.25,£14.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy Drink Orange 380ml  PMP £1.25,No
Soft Drinks,181684,5000347071843	,LUCOZADE ORANGE,24 x 380mls,£1.29,£14.99,20.0%,In Stock,Lucozade,Lucozade Energy Orange 380ml,No
Soft Drinks,163814,5000347060496	,LUCOZADE ORANGE ENERGY,12 x 500mls,£1.79,£11.49,20.0%,In Stock,Lucozade,Lucozade Energy Orange 500ml,No
Soft Drinks,915848,5054267012172	,LUCOZADE ORIGINAL 1.25,24 x 380mls,£1.25,£14.99,20.0%,In Stock,Suntory GB Ltd,Lucozade Energy  Drink Original 380ml PMP £1.25,No
Soft Drinks,604400,5000382102144	,RUBICON BLACKCHERRY RASPBERRY,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,604358,5000382102182	,RUBICON STRAWBERRY KIWI,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk.,No
Soft Drinks,792473,5000382111061	,RUBICON P/APPLE P/FRUIT,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,763640,5000382109549	,IRN BRU 1901,12 x 750mls,£1.99,£14.99,20.0%,In Stock,Tennant & Ruttle,IRN-BRU 1901 750ml Glass Bottle,No
Soft Drinks,303488,87171211	,PEPSI MAX CANS,24 x 330mls,£0.75,£7.99,20.0%,In Stock,Britvic Northern Ireland,Pepsi Max Sugar Free Cola Cans 24 x 330ml,No
Soft Drinks,303438,40608143	,PEPSI DIET CANS,24 x 330mls,£0.75,£7.99,20.0%,In Stock,Pepsi,Diet Pepsi Cola Can 330ml,No
Soft Drinks,604253,5000382102168	,RUBICON ORANGE MANGO,12 x 500mls,£1.39,£6.99,20.0%,In Stock,Tennant & Ruttle,"We always like to hear what you think of our drinks so feel free to contact us at rubiconconsumercare@agbarr.co.uk or visit us at www.rubicondrinks.co.uk. Make sure to follow our Rubicon social pages on Facebook, Instagram and Twitter @rubicondrinksuk",No
Soft Drinks,508017,5019547001093	,SPARKLING ICE BLK R/BRY SPARKLING,12 x 500mls,£1.29,£7.29,20.0%,In Stock,Richmond Marketing NI Ltd,Sparkling Ice Black Raspberry Flavoured Sparkling Water 500ml,No
Soft Drinks,508020,5019547001116	,SPARKLING ICE ORANGE & MANGO,12 x 500mls,£1.29,£7.29,20.0%,In Stock,Richmond Marketing NI Ltd,Sparkling Ice Orange Mango Flavoured Sparkling Water 500ml,No
Soft Drinks,536802,3254385005359	,CRISTALINE WATER 6PK,4 x 500mls,£1.29,£2.99,20.0%,In Stock,Interactive Irl Ltd,Cristaline Spring Water 6 x 500ml,No
Soft Drinks,284001,3057640136993	,VOLVIC NATURAL STILL WATER SPORTS,12 x 1ltr,£0.89,£5.89,20.0%,In Stock,Volvic,"Carbon Trust - Certified Carbon NeutralFrom a protected source**Bottled with 100% renewable energyVolvic helps protect billions of m2 of natural ecosystem*****Together with CEPIV ***in Volcanic CountriesTo the peopleEach litre of volvic you drink helps provide access to one litre of safe drinking water to people in need**in Cambodia, India, Haiti, Mexico, Bangladesh, Nigeria, Rwanda, Uganda, Kenya, Senegal.More info: volvic.co.uk",No
Soft Drinks,915296,5391516884068	,TIPPERARY STRAWBERRY WATER,12 x 750mls,£0.99,£5.99,20.0%,In Stock,TENNENTS NI LTD,Tipperary Strawberry Flavoured Still Water 750ml,No
Soft Drinks,169352,683200140687	,EVIAN WATER,12 x 750mls,£0.89,£5.99,20.0%,In Stock,Richmond Marketing NI Ltd,Carbon Trust Carbon NeutralThe Championships Wimbledon,No
Soft Drinks,915297,5391516884082	,TIPPERARY LEMON & LIME WATER,12 x 750mls,£0.99,£5.99,20.0%,In Stock,TENNENTS NI LTD,Tipperary Lemon & Lime Flavoured Still Water 750ml,No
Soft Drinks,721567,5010388800166	,SHLOER RED GRAPE,12 x 750mls,£1.59,£11.49,20.0%,In Stock,Shloer,Shloer Red Grape Sparkling Fruit Drink 750ml,No
Soft Drinks,764332,5099618119162	,TIPPERARY ACTIVE,24 x 500mls,£0.65,£3.19,20.0%,In Stock,Tipperary Active,Tipperary Active Still Pure Irish Water 500ml,No
Soft Drinks,745926,5099618119117	,TIPPERARY SPORTS CAP,12 x 1ltr,£0.75,£3.29,20.0%,In Stock,Tipp Active,Tipperary Active Still Pure Irish Water 1 Litre,No
Soft Drinks,694074,5099618110749	,TIPPERARY STILL WATER SPORTS BOTTLE,12 x 750mls,£0.65,£3.19,20.0%,In Stock,Tipperary Active,Tipperary Active Still Pure Irish Water 750ml,No
Soft Drinks,793009,5060108450232	,FEVER TREE 4PK LIGHT TONIC INDIAN,6 x 200mls,£3.99,£14.09,20.0%,In Stock,Richmond Marketing NI Ltd,NA,No
Soft Drinks,761884,5060108450881	,FEVERTREE EDLERFLOWER TONIC WATER,8 x 500mls,£2.22,£10.79,20.0%,In Stock,Richmond Marketing NI Ltd,Fever-Tree Elderflower Tonic Water 500ml,No
Soft Drinks,740665,5029396738576	,FENTIMANS ROSE LEMONADE,12X275MLS,£1.49,£10.99,20.0%,In Stock,TENNENTS NI LTD,For more information visit www.fentimans.com,No
Soft Drinks,761885,5060108450263	,FEVERTREE INDIAN TONIC WATER,8 x 500mls,£2.22,£10.79,20.0%,In Stock,Richmond Marketing NI Ltd,Fever-Tree Premium Indian Tonic Water 500ml,No
Soft Drinks,662531,3057640319648	,VOLVIC TOF S/F STRAWBERRY,12 x 500mls,£0.79,£4.69,20.0%,In Stock,Volvic,"We are carbon neutral, with touch of fruit, you are helping Volvic to support sustainable agriculture projects in  several countries****For more information visit www.volvic.co.ukCarbon Trust - Carbon Neutral",No
Soft Drinks,651610,5060163290392	,AQUA TWIST SCREW CAP WATER,12 x 500mls,£2.29,£1.59,20.0%,In Stock,DISCOUNT COMMODITY SUPPLIES LT,NA,No
Soft Drinks,555109,5099618915924	,TIPPERARY 10PK FRUIT BLAST WATER,3X250MLS,£2.00,£3.99,20.0%,In Stock,TENNENTS NI LTD,A portion of the proceeds from this pack goes to the Irish Society for the Prevention of Cruelty to ChildrenISPCC  Childline 1800 66 66 66childline.ie,No
Soft Drinks,555103,5099618911056	,TIPPERARY 10PK KIDZ WATER,3X250MLS,£2.00,£3.99,20.0%,In Stock,Tipperary,A portion of the proceeds from this pack goes to the Irish Society for the Prevention of Cruelty to ChildrenISPCC  Childline 1800 66 66 66childline.ie,No
Soft Drinks,543932,5099618119179	,TIPPERARY STILL FLAT CAPWATER,24 x 500mls,£0.59,£3.49,20.0%,In Stock,TENNENTS NI LTD,Tipperary Still Pure Irish Water 500ml,No
Soft Drinks,651601,5060163290453	,AQUA TWIST MINERAL WATERSPORTSCAP,12 x 500mls,£0.49,£2.19,20.0%,In Stock,DISCOUNT COMMODITY SUPPLIES LT,NA,No
Soft Drinks,761883,5060108450324	,FEVERTREE LIGHT TONIC WATER,8 x 500mls,£2.05,£9.59,20.0%,In Stock,Richmond Marketing NI Ltd,Fever-Tree Premium Indian Tonic Water 500ml,No
Soft Drinks,915140,5099618119155	,TIPPERARY SPARKLING FLATCAP,24 x 500mls,£0.59,£3.49,20.0%,In Stock,TENNENTS NI LTD,Tipperary Sparkling Pure Irish Water 500ml,No
Soft Drinks,416621,5449000133465	,SCHWEPPES C/DRY GINGER ALE,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Canada Dry Ginger Ale 1L,No
Soft Drinks,305848,5449000044808	,SCHWEPPES TONIC,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Indian Tonic Water 1L,No
Soft Drinks,447615,129	,SCHWEPPES GINGER ALE NRB,24X125MLS,NA,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Schweppes Canada Dry Ginger Ale 125ml,No
Soft Drinks,447617,127	,SCHWEPPES SLIM TONIC NRB,24X125MLS,NA,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Schweppes Slimline Indian Tonic Water 125ml,No
Soft Drinks,447616,128	,SCHWEPPES LEMONADE NRB,24X125MLS,NA,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Schweppes Lemonade 125ml,No
Soft Drinks,447614,130	,SCHWEPPES BITTER LEMON NRB,24X125MLS,NA,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Schweppes Bitter Lemon 125ml,No
Soft Drinks,447594,104475940	,DIET COKE NRB,24 x 200mls,NA,£8.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,NA,No
Soft Drinks,303638,5449000064219	,SCHWEPPES SLIMLINE TONIC,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Slimline Tonic Water 1L,No
Soft Drinks,303618,5449000014917	,SCHWEPPES SODA,12 x 1ltr,£1.99,£14.99,20.0%,In Stock,Schweppes,Schweppes Original Soda Water 1L,No
Soft Drinks,547727,5054267006119	,RIBENA STRAWBERRY,24 x 250mls,£0.85,£9.59,20.0%,In Stock,Suntory GB Ltd,Ribena Strawberry 250ml,No
Soft Drinks,721565,5010388202069	,SHLOER WHITE GRAPE,12 x 750mls,£1.59,£11.49,20.0%,In Stock,Shloer,Shloer White Grape Sparkling Fruit Drink 750ml,No
Soft Drinks,547726,5054267006102	,RIBENA BLACKCURRANT,24 x 250mls,£0.85,£9.59,20.0%,In Stock,Suntory GB Ltd,Ribena Blackcurrant Juice Drink Carton 250ml,No
Soft Drinks,794857,5060108453349	,FEVERTREE RASP&RHUBARB,8 x 500mls,£2.22,£10.79,20.0%,In Stock,Richmond Marketing NI Ltd,Fever-Tree Raspberry & Rhubarb Tonic Water 500ml,No
Soft Drinks,793019,5060108450010	,FEVER TREE TONIC 4PK,6 x 200mls,£4.37,£16.09,20.0%,In Stock,Richmond Marketing NI Ltd,For more information about all our products please visit www.fever-tree.com,No
Soft Drinks,755864,5011020103591	,FRUICE JUICY ORANGE,24 x 250mls,£0.69,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Fruice Juicy Orange Juice Drink with Added Vitamins 250ml,No
Soft Drinks,745827,5010102111936	,FRUIT SHOOT SUMMER FRUITS 4PK,6 x 200mls,£1.49,£5.29,20.0%,In Stock,Robinsons,For more information visit www.fruitshoot.com/gb or follow @FruitShootGB on Facebook.,No
Soft Drinks,697994,5011020102976	,FRUICE JUICY APPLE + BLACKCURRANT,24 x 250mls,£0.69,£6.99,20.0%,In Stock,Fruice Juicy,Fruice Juicy Apple and Blackcurrant 250ml,No
Soft Drinks,793039,5060108450850	,FEVER TREE ELDERFLOWER 4PK,6 x 200mls,£4.37,£16.09,20.0%,In Stock,Richmond Marketing NI Ltd,NA,No
Soft Drinks,333632,5010102107618	,FRUIT SHOOT APPLE 4 PK,6 x 200mls,£1.49,£5.29,20.0%,In Stock,Robinsons,Fruit Shoot Apple Kids Juice Drink 4 x 200ml,No
Soft Drinks,241801,5010102105393	,FRUIT SHOOT NAS ORANGE 4PACK,6 x 200mls,£1.49,£5.29,20.0%,In Stock,Britvic Northern Ireland,"For more information visit www.fruitshoot.com/gb or follow @FruitShootGB on Facebook.Netmums recommended††When asked, 90 out of 100 Netmums recommended Fruit Shoot",No
Soft Drinks,579536,555121513	,COCA COLA ZERO NRB,24 x 200mls,NA,£8.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,NA,No
Soft Drinks,761842,5000112636239	,KIA ORA NAS BLACKCURRANT+50%,6 x 1.5ltr,£1.59,£5.69,20.0%,In Stock,Marketing Services N Ireland,NA,No
Soft Drinks,764383,5391516883436	,TIPPERARY LEMON & LIME,6 x 1.5ltr,£1.39,£3.99,20.0%,In Stock,TENNENTS NI LTD,Tipperary Lemon & Lime Flavoured Still Water 1.5L,No
Soft Drinks,447619,125	,SCHWEPPES TONIC WATER NRB,24X125MLS,NA,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Schweppes Indian Tonic Water 125ml,No
Soft Drinks,764382,5391516883412	,TIPPERARY STRAWBERRY,6 x 1.5ltr,£1.39,£3.99,20.0%,In Stock,TENNENTS NI LTD,Tipperary Strawberry Flavoured Still Water 1.5L,No
Soft Drinks,760407,3057640407598	,VOLVIC TOF SUMMER FRUITS,6 x 1.5ltr,£1.29,£4.49,20.0%,In Stock,Richmond Marketing NI Ltd,Volvic Touch of Fruit Low Sugar Summer Fruits Natural  Flavoured Water 1.5L,No
Soft Drinks,447618,126	,SCHWEPPES SODA WATER NRB,24X125MLS,NA,£6.99,20.0%,In Stock,Coca Cola HBC Northern Ireland,Schweppes Original Soda Water 125ml,No
