Barcode,Product ID,Product Name,Description,Wholesale Price,Packet Format,Vat,On Promo,Promotional Price
50147311	,196389,Colman's Original English Mustard 100 g,"English MustardColman's Original English Mustard from Colman's of Norwich delivers full-on flavour to your mealsOur iconic Original Mustard is made with Norwich-farmed mustard seeds that are double milled for stronger flavourThe classic Colman's flavour in the classic mustard jar, perfect to dip into and lash onto your sandwichServe British roast beef on warmed plates accompanied by roast potatoes, seasonal vegetables, and generous smears of Colman’s mustardHeap a fiery helping or our original mustard on your sarnies, all over your bangers or stir into your mash for that classic British tasteThis condiment comes in a 100 g jar, so create a flavourful world on your plates – no meal should be boring or blandColman's Original English mustard is a deliciously spicy classic with over 200 years of tradition, started way back in 1814 by Jeremiah Colman. His passion for good food and strong flavour led to Colman's Original English Mustard being granted a royal warrant in 1860, and today it continues to be the favourite condiment for British people who share a passion for food and sharing good flavours. Because we know that nothing delivers full-on flavour like locally grown produce, our world famous English mustard is made using the finest Norwich grown mustard seeds. When combined with our double-milling grinding process that turns them into a pungent but delicate powder, our condiment delivers that big, bold flavour you've come to love from Colman's. Put a fiery helping on your roast, stir generously into your gravy or lash onto your ham sandwich. If you're hankering for something veggie-licious, our mustard is suitable for vegetarians, so add a punch of flavour to devilled eggs, create a mustard-lime dipping sauce or vinaigrette, or turn a cauliflower into crunchy cauliflower cheese. Keep a jar of mega-versatile Colman’s mustard in your fridge to transform your everyday meals from simple to spectacular. Full-on flavour is the cornerstone of Colman’s. Anything else just won't cut the mustard.", £7.99, 8 x 100g , 0%,No,N/A
5020379082976	,187854,Happy Shopper Beans & Sausages in Tomato Sauce 395g,Baked Beans & Pork Sausages in Tomato SauceWidely Recycled © Booker 000220, £3.45, 6 x 395g , 0%,No,N/A
5000354203466	,139233,Sharwood's Cooking Sauce Korma 420g,"Chili rating - 1No Artificial Colours or PreservativesNo Added MSGSuitable for VegetariansSharwood's trade marks, designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings: 4This jar contains approximately 4 portions", £6.45, 6 x 420g , 0%,Yes,SAVE £1.70
3254474011254	,196046,Green Giant Salt Free Sweetcorn 340g,Sweetcorn kernels.Naturally sweet1 of 5 a day80g of drained sweetcorn = one of your five recommended daily servings of fruit & veg. Green Giant sweetcorn provides you with 1 of your 5 a day. Green Giant sweetcorn is corn on the cob put in a tin in less than 8 hours. Green Giant sweetcorn is made out of 100% natural ingredients.Number of uses/Servings: 3Contains at least 3 portions, £9.49, 12 x 340g , 0%,No,N/A
5020379138550	,236137,Happy Shopper Sage & Onion Stuffing Mix 170g,A Stuffing Mix with Onion and HerbsSuitable for Vegetarians© Booker 000919Number of uses/Servings: 12Serves approx. 12 people, £3.29, 6 x 170g , 0%,No,N/A
5020379136129	,233075,Happy Shopper Real Dairy Custard 400g,Real Dairy CustardSuitable for vegetarians© Booker 001219Number of uses/Servings: 2Contains 2 servings, £6.60, 12 x 400g , 0%,No,N/A
5020379154567	,255076,Happy Shopper Raisins 375g,Raisins1 of your 5 a daySuitable for Vegetarians1 of your 5 a day A 30g serving of this product will provide one of your five daily portions of fruit and vegetables., £6.49, 6 x 375g , 0%,No,N/A
5020379131650	,227126,Happy Shopper Self-Raising Flour 500g,Wheat Flour Containing Raising Agents, £4.45, 12 x 500g , 0%,No,N/A
5020379131698	,227129,Happy Shopper Plain Flour 500g,Wheat Flour, £4.45, 12 x 500g , 0%,No,N/A
5020379131711	,227152,Happy Shopper Plain Flour 1kg,Wheat Flour, £4.09, 8 x 1kg , 0%,No,N/A
5020379159555	,258034,Happy Shopper Pineapple Slices in Juice 227g,Pineapple Slices in Pineapple Juice1 of your 5 a DayA 1/2 can serving of this product will provide one of your five daily portions of fruit and vegetables.© Booker 000320, £7.39, 12 x 227g , 0%,No,N/A
5020379045681	,126147,Happy Shopper Sliced Beetroot in Vinegar 340g,Sliced Beetroot Pickled in Barley Malt Vinegar, £3.45, 6 x 340g , 0%,No,N/A
8714100535301	,226649,Colman's Seafood Sauce 155ml,"A tangy tomatoey sauceTry Colman's delicious Seafood SauceRich and tangy perfect on seafoodTake your Prawn Cocktail from good to great with Colman's Seafood SauceColman's condiments, perfect for all the familyA tangy tomatoey sauceSuitable for vegetariansOver 200 years ago Jeremiah Colman founded Colman's in Stoke Holy Cross, 4 miles outside of Norwich. Passionate about good food and strong flavour, Colman's continues to commit to using great quality ingredients to make the best flavour enhancers for your food. Colman’s Seafood Sauce is a ‘tomatoey’ condiment that’ll add big bold flavour to your favourite dishes. Colman’s Seafood Sauce is the perfect accompaniment to your Prawn Cocktail and adds a uniquely flavour to salad dressings and devilled eggs. Keep a jar of Colman’s Seafood Sauce on hand to transform your everyday meals from simple to spectacular. If you love our Seafood Sauce, why not try the rest of our range, including Colman’s Mint Sauce, perfect for Roast Lamb. Colman’s Cranberry Sauce, perfect for Roast Chicken. Colman’s Tartare Sauce, perfect with Fish and Chips. Colman’s Horseradish Sauce perfect with Roast Beed. Colman’s Apple Sauce, perfect with Roast Pork. Head to our website – www.colman’s.co.uk for more exciting recipe inspiration across our full dressings and recipe packet range. You can also take a look at our broad Colman’s product range, where you can find tasty new products and recipes ideas for mid-week meals, decadent roast dinners, simple sandwiches and much more!", £5.99, 8 x 155g , 0%,No,N/A
5410531544785	,238207,Isfi Spices Mild Paprika 6 x 39g,Mild Paprika, £3.59, 6 x 39g , 0%,No,N/A
5410531544716	,238202,Isfi Spices Mild Curry Powder 6 x 39g,Mild Curry Powder, £3.59, 6 x 39g , 0%,No,N/A
5410531544778	,238206,Isfi Spices Hot Chilli Powder 6 x 39g,Hot Chilli Powder, £3.59, 6 x 39g , 0%,No,N/A
5410531544747	,238214,Isfi Spices Ground White Pepper 6 x 43g,Ground White Pepper, £4.99, 6 x 43g , 0%,No,N/A
8714100536148	,226648,Colman's Tartare Sauce 144 g,"A tangy sauce with gherkins and capersColman's Tartare Sauce is the pairing of choice to the classic British fish and chips as we believe local tastes better and provides a full-on British flavour experienceA creamy style sauce with gherkins and capers crafted in Britain and made with Norwich grown parsleyThis sauce from the UK's no.1 condiment brand is ready to useWhy not try adding this tartare sauce to mushy peas or guacamole recipes for a unique zing of flavour?Take your fish & chips from good to great with Colman's Tartare SauceThis condiment comes in a 144 g jar – perfect for family dinners!Over 200 years ago, Jeremiah Colman founded Colman's in Stoke Holy Cross, 4 miles outside of Norwich. Passionate about good food and strong flavour, Colman's continues to commit to using great quality ingredients to make the best flavour enhancers for your food. A creamy style sauce with gherkins and capers crafted in Britain, Colman’s Tartare Sauce is a distinctive condiment that’ll add a big tangy flavour to your favourite dishes. Thanks to our commitment to local produce, it's made with Norfolk grown parsley and free-range British eggs because local tastes better. It's the perfect accompaniment to your fish and chips and adds a uniquely tangy zing to mushy peas or guacamole recipes. Keep a jar of Colman’s Tartare Sauce on hand to transform your everyday meals from simple to spectacular. If you love our Tartare Sauce, why not try the rest of our range, including Colman’s Horseradish Sauce for your Sunday roast beef, Colman’s Cranberry Sauce, perfect for roast chicken, Colman’s Mint Sauce for your roast lamb, Colman’s Seafood Sauce for a creamy prawn cocktail, or Colman’s Apple Sauce to enhance your roast pork? Head to our website for more exciting recipe inspiration across our full dressings and recipe packet range. You can also take a look at our broad Colman’s product range, where you can find tasty new products and recipe ideas for mid-week meals, decadent roast dinners, simple sandwiches and much more!", £5.99, 8 x 144g , 0%,No,N/A
5410531544723	,238208,Isfi Spices Garlic Granules 6 x 52g,Garlic Granules, £3.59, 6 x 52g , 0%,No,N/A
5410531544945	,238169,Isfi Spices Ground Cinnamon 6 x 36g,Ground Cinnamon, £3.59, 6 x 36g , 0%,No,N/A
5000232900227	,136055,Hunger Breaks All Day Breakfast 395g,"Baked beans in tomato sauce with sausages, button mushrooms, chopped pork and egg nuggets with cereal and bacon burger.Love Canned FoodFor an all day tasty filler with: Baked beans, Sausages, Mushrooms, Pork & egg nuggets, Mini bacon burgersPrinces Ltd ® copyright. All rights reservedNumber of uses/Servings: 1This pack contains 1 serving", £9.79, 6 x 395g , 0%,No,N/A
5020379128124	,224458,Happy Shopper Pudding Rice 500g,Short Grain RiceProduct has a reseal tab for customer use., £7.29, 12 x 500g , 0%,No,N/A
5410531544754	,238213,Isfi Spices Ground Black Pepper 6 x 41g,Ground Black Pepper, £4.99, 6 x 41g , 0%,No,N/A
5060288540372	,241928,Honey Monster Wheat Puffs 520g,"Puffed wheat sweetened with sugar and honey, fortified with vitamins and iron.High FibreSuitable for vegetariansGood GrainLow FatWheat Puffs with a Dash of HoneyWhat Makes Our Grain So Monstrously Good? Even something as small as grain can be mighty, it's what's inside that counts. Here's what's going on in our grain. Vitamins - Our grains are fortified with B vitamins. B vitamins help to release energy and contribute to skin, eye and heart health* High Fibre - Our grains are packed with tons of fibre. Fibre helps maintain a healthy digestive system* Iron - Our grains are fortified with iron. Iron helps with brain function and overall feelings of energy* Low Fat - Our grains are naturally low in both fat and salt *This product contains fibre, vitamins B1, B2 & B3 and Iron.This cardboard carton is recyclable and the bag inside is recyclable where facilities exist. © 2021 ""Honey Monster Puffs"", ""Honey Monster"" and ""Bee"" device are trademarks of Honey Monster Foods Ltd.Number of uses/Servings: 17This pack contains approximately 17 servings", £11.79, 6 x 520g , 0%,No,N/A
5000111043991	,256471,HP Brown Sauce 285g,The Original & The Best HP Brown SauceNO ARTIFICIAL COLOURS. NO ARTIFICIAL FLAVOURS. NO ARTIFICIAL PRESERVATIVES. SUITABLE FOR VEGETARIANS. LOW FAT.Number of uses/Servings: 19Servings per bottle - 19, £11.39, 8 x 285g , 0%,No,N/A
5000111001007	,61978,HP Brown Sauce 255g,"All used ingredients are non-GMO or non-GMO by IP based upon suppliers certificatesSuitable for vegans, vegetarians and coeliacsHalalKosherNo artificial preservatives, colours or flavoursContains gluten", £14.69, 12 x 255g , 0%,No,N/A
5010105001951	,274765,Goldenfry Farmhouse Style Dumpling Mix 142g,A mix for Farmhouse Style DumplingsNo Artificial Flavours or PreservativesMakes 8 dumplings in 20 minutes, £3.69, 6 x 142g , 0%,No,N/A
5010061000098	,706598,Napolina Tomato Puree 142g,Double Concentrate Tomato PureeDouble concentrateNumber of uses/Servings: 13This pack contains approximately thirteen 15g portions, £10.39, 12 x 142g , 0%,No,N/A
5000232024602	,268553,Napolina Spaghetti Pasta 500g,"SpaghettiPerfect for BologneseNo.06 We craft and number each pasta die to ensure you get the perfect shape & size for every meal Crafted from the finest durum wheat, our pasta is simply made and slowly dried to deliver the best product to your table. For a true taste of Italy, serve al dente. Buon appetito!Napolina is a registered trademark.Number of uses/Servings: 6This pack contains approximately six 75g servings", £6.49, 6 x 500g , 0%,No,N/A
5000232029966	,275816,Napolina Penne Pasta 500g,"PennePerfect for Meat & Vegetable SaucesNo. 50 We craft and number each pasta die to ensure you get the perfect shape & size for every meal Crafted from the finest durum wheat, our pasta is simply made and slowly dried to deliver the best product to your table. For a true taste of Italy, serve al dente. Buon appetito!Napolina is a registered trademark.Number of uses/Servings: 6This pack contains approximately six 75g servings", £6.69, 6 x 500g , 0%,No,N/A
5000157143891	,252447,Heinz Vegetable Soup 400g,Vegetable Soup.NO ARTIFICIAL COLOURS OR PRESERVATIVES. 1 OF YOUR 5 A DAY. LOW FAT. VEGETARIAN. ONLY TRUSTED INGREDIENTS.Number of uses/Servings: 2Servings per can - 2, £8.99, 12 x 400g , 0%,No,N/A
5000232823403	,116782,Napolina Italian Grated Cheese 50g,"Grated Dried Medium-Fat Cheese Sourced within EUAn authentic, full flavoured cheese", £11.09, 12 x 50g , 0%,No,N/A
7610211030203	,31773,Hermesetas Mini Sweeteners 300 Tablets 3.9g,"Calorie-free table top sweetener based on Saccharin.The clever way to sweetenEnjoy great tasting sweetness!0 CaloriesGreat sweet tasteTrusted swiss qualityGluten and lactose freeKeep enjoying sweetness and give up unwanted calories instead! Great tasting and great value premium Swiss quality Hermesetas Sweeteners are trusted and enjoyed as the clever calorie-free way to replace sugar and sweeten food and drinks in over 100 countries worldwide.Number of uses/Servings: 300Servings per package: 300, Serving size: 1 Tablet (12.9 mg)", £11.99, 12 x 300pk , 0%,No,N/A
5000232897237	,219747,Napolina Peeled Plum Tomatoes in a Rich Tomato Juice 400g,Peeled Plum Tomatoes in Rich Tomato JuiceNumber of uses/Servings: 2This pack contains approximately two 200g portions, £8.99, 12 x 400g , 0%,No,N/A
6003770009031	,269572,Nando's Peri-Peri Marinade Medium 262g,"Peri-Peri (African Bird's Eye Chilli) joins the flavour party with lemon, garlic and spices. A fiery kick with a zesty zing.Perfect for ChickenChilli rating - medium - 1Gluten-FreeShared with loveNo Looking BackNo Artificial Preservatives, Flavours or ColoursSuitable for vegetariansHalalKosher - KLBDDelicious things come to those who wait... For the best experience, pour at least half of this bottle over 500g of chicken or meat and let it spend the night bathing in peri-peri goodness. When you're ready, barbecue, grill or cook to your heart's content. For a real peri-peri punch, add an extra coat (or two) while cooking.Colour may vary due to the nature of some ingredients.Number of uses/Servings: 13Servings per bottle: 13, Serving size: 20 g", £8.99, 6 x 262g , 0%,No,N/A
6003770000953	,220734,Nando's Medium Peri-Peri Sauce 125g,"Peri-Peri SauceChilli rating - mediumNo looking backShared with loveGluten-freeNo artificial colours, preservatives or flavoursSuitable for vegetariansHalalKosher - KLBDThis is our gateway sauce: a good dollop of Peri-Peri (African Bird's Eye Chilli), lemon, garlic and spices. For a while, it will be enough. But soon you'll want them all, from Lemon & Herb all the way to XXHot. Just go with it.Number of uses/Servings: 6Servings per bottle: 6; Serving size: 20g", £7.99, 6 x 125ml , 0%,No,N/A
5000232897213	,219749,Napolina Chopped Tomatoes in a Rich Tomato Juice 400g,Chopped Tomatoes in Rich Tomato JuiceNumber of uses/Servings: 2This pack contains approximately two 200g portions, £8.99, 12 x 400g , 0%,No,N/A
5010105001784	,261799,Goldenfry Original Gravy Granules Beef 300g,Gravy Granules for BeefMade in YorkshireSuitable for Vegans and Vegetarians, £5.99, 6 x 300g , 0%,No,N/A
5050665043121	,254928,Naked Noodle Egg Noodles Singapore Curry 78g,Dried Egg Noodles in a Spicy Sauce with Dried Carrot and Spring Onion.Chilli rating - Medium - 2Egg noodles in a Chinese curry sauceNatural IngredientsLess than 1% FatLess than 290 KcalA Source of ProteinNo Artificial Colours or PreservativesTastefully nakedSuitable for VegetariansIndian spices meet Chinese flavours Aromatic curry spices are lifted by the distinctive flavours of Chinese five spice garlic and ginger add real body and depth with a slight warmth from the chilliNumber of uses/Servings: 1This pot provides 1 serving, £7.99, 12 x 78g , 0%,No,N/A
5050665042360	,247686,Mug Shot Pasta Tomato & Herb 64g,"Pasta spirals in a tomato and herb sauceLess than 1% FatReady in 5 MinutesLess than 240 CaloriesMade with natural flavoursNo Artificial ColoursSuitable for VegetariansTake a mug shot moment! Slow down for a few delicious minutes with Mug Shot, the warm, comforting, flavour-packed snack that's good to go in five. Use your favourite mug for the perfect pick me up.", £5.49, 10 x 68g , 0%,No,N/A
5000232030306	,275819,Napolina Farfalle Pasta 500g,"FarfallePerfect for Rich Tomato SaucesNo. 232 We craft and number each pasta die to ensure you get the perfect shape & size for every meal Crafted from the finest durum wheat, our pasta is simply made and slowly dried to deliver the best product to your table. For a true taste of Italy, serve al dente. Buon appetito!Napolina is a registered trademark.Number of uses/Servings: 6This pack contains approximately six 75g servings", £6.69, 6 x 500g , 0%,No,N/A
5050665043138	,241357,Naked Noodle Egg Noodles Thai Sweet Chilli 78g,"Dried Egg Noodles in a Sweet Chilli Sauce with Dried Spring Onion and Red Pepper.Chilli rating - Spicy - 3Egg noodles in a sweet, tangy garlic & chilli sauceNatural IngredientsLess than 1% FatLess than 290 KcalA Source of ProteinNo Artificial Colours or PreservativesCastefully nakedSuitable for VegetariansA classic Chai taste sensation! Garlic and onion are as sweet as you like but just wait for the warmth of the ginger followed by a burst of fiery chilli...Number of uses/Servings: 1This pot provides 1 serving", £7.99, 12 x 78g , 0%,No,N/A
5000157138248	,268097,HZ Big Soup Chkn & Veg PM145,N/A, £12.99, 12 x 400g , 0%,No,N/A
6003770000519	,219685,Nando's Hot Peri-Peri Sauce 125g,"Peri-Peri Sauce HotNo looking backShared with loveGluten-freeNo artificial colours, preservatives or flavoursSuitable for vegetariansHalal - National Independent Halaal TrustKosher - KLBDChilli rating - hotIf you're after a bite to heat, you've come to the right sauce. Bursting with Peri-Peri (African Bird's Eye Chilli), a kick of garlic and lemon, this is how hardcore Peri-Peri fans get caught in the heat of the moment.Number of uses/Servings: 6Servings per bottle: 6; Serving size: 20g", £7.99, 6 x 125ml , 0%,No,N/A
5000232029980	,275817,Napolina Fusilli Pasta 500g,"FusilliPerfect for Textured SaucesNo. 56 We craft and number each pasta die to ensure you get the perfect shape & size for every meal Crafted from the finest durum wheat, our pasta is simply made and slowly dried to deliver the best product to your table. For a true taste of Italy, serve al dente. Buon appetito!Napolina is a registered trademark.Number of uses/Servings: 6This pack contains approximately six 75g servings", £6.69, 6 x 500g , 0%,No,N/A
8410076801326	,273064,Nature Valley Crunchy Canadian Maple Syrup 42g,"Crunchy cereal bars made with whole grain rolled oats and Canadian maple syrup.Crunchy bars for breakfast, morning snack or on-the-go snackNature Valley Crunchy Canadian Maple Syrup Cereal BarsGreat tasting bars with no artificial flavours, colours or preservativesPacked with natural wholegrain oats and real ingredients100% wholegrain oatsLactose freeSuitable for vegetarians© General Mills", £6.15, 18 x 42g , 20%,No,N/A
5059944000350	,275447,Jacks Swt&Sour Sauce PM109,N/A, £4.55, 6 x 440g , 0%,No,N/A
5021016000247	,243876,Hendersons Relish PM00,N/A, £4.79, 6 x 142ml , 0%,No,N/A
5000157138255	,268103,HZ Big Soup Beef & Veg PM145,N/A, £12.99, 12 x 400g , 0%,No,N/A
5000157138958	,269569,L&P Worcester Sauce PM189,N/A, £8.49, 6 x 150ml , 0%,No,N/A
5059944000220	,275445,Jacks Korma Sauce PM109,N/A, £4.55, 6 x 440g , 0%,No,N/A
5059321002212	,258854,Kelloggs Nutrigrn Apple PM59,N/A, £10.99, 25 x 37g , 0%,No,N/A
5000232825018	,268105,Princes Pineapple Chunks in Juice 432g,"Pineapple Chunks in Pineapple JuiceThere's 1 of 5 a day in this packReal fruitPacked from freshNo mess, ready to eat and tastyNo artificial preservatives, colours or flavorsNumber of uses/Servings: 2This pack contains 2 servings", £5.29, 6 x 432g , 0%,No,N/A
5000232825827	,203025,Princes Pineapple Chunks in Juice 227g,"Pineapple Chunks in Pineapple JuiceNo artificial preservatives, colours or flavoursThere's 1 of your 5 a day in this packPacked from fresh", £3.99, 6 x 227g , 0%,No,N/A
5000232023049	,259549,Princes Pear Halves with Juice 410g,"Pear Halves in Pear Juice with Added WaterPacked from FreshThere's 1 of Your 5 a Day in this PackReal FruitNo Mess, Ready to Eat and TastyNo artificial preservatives, colours or flavoursWidely Recycled Princes Ltd® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £5.29, 6 x 410g , 0%,No,N/A
5020379157728	,257695,HS Red Kidney Beans PM79,N/A, £6.59, 12 x 400g , 0%,No,N/A
5000232029614	,275788,Princes Peach Slices in Light Syrup 410g,"Peach Slices in Light SyrupPacked from FreshReal FruitNo Mess, Ready to Eat and TastyNo artificial preservatives, colours or flavoursPrinces Ltd ® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £5.89, 6 x 410g , 0%,No,N/A
5000232023025	,259548,Princes Pear Halves in Light Syrup 410g,"Pear Halves in Light SyrupNo artificial preservatives, colours or flavoursPacked from FreshReal FruitNo Mess, Ready to Eat and TastyWidely Recycled Princes Ltd® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £5.29, 6 x 410g , 0%,No,N/A
5000232022967	,259696,Princes Mandarin Segments with Juice 298g,"Mandarin Orange Segments in Mandarin JuicePacked from FreshThere's 1 of Your 5 a Day in this PackNo artificial preservatives, colours or flavoursWidely Recycled Princes Ltd® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £5.29, 6 x 298g , 0%,No,N/A
5000157146854	,274832,Hz Baked Beanz PM109,N/A, £19.59, 24 x 415g , 0%,No,N/A
5000232203403	,221876,Princes Minced Beef & Onion 392g,Minced Beef with Onions in a Rich Beef GravyHigh in ProteinNo artificial colours or flavoursPrinces Ltd ® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings, £6.79, 6 x 392g , 0%,No,N/A
5000232814470	,168916,Princes Kippers in Sunflower Oil 190g,Smoked Herring Fillets in Sunflower OilHigh in omega 3High in protein, £14.99, 10 x 190g , 0%,No,N/A
5000232001603	,228832,Princes Hot Chicken Curry 392g,"Chicken Breast Pieces in a Hot Curry SauceHigh in ProteinNo artificial preservatives, colours or flavoursPrinces Ltd ® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £6.99, 6 x 392g , 0%,No,N/A
5000232825230	,321911,Princes Pineapple Slices in Juice 227g,"Pineapple Slices in Pineapple JuicePacked from freshThere's 1 of your 5 a day in this packNo artificial preservatives, colours or flavours", £3.99, 6 x 227g , 0%,No,N/A
5000232213013	,4408,Princes Mackerel Fillets in a Rich Tomato Sauce 125g,Mackerel Fillets in a rich tomato sauceSkinless & bonelessHigh in omega 3 fish oils, £13.89, 10 x 125g , 0%,No,N/A
5000232029294	,275789,Princes Peach Slices with Juice 410g,"Peach Slices in Grape Juice with Added WaterPacked from FreshThere's 1 of Your 5 a Day in This PackNo artificial preservatives, colours or flavoursPrinces Ltd ® copyright. All rights reserved.Number of uses/Servings: 2This pack contains 2 servings", £5.89, 6 x 410g , 0%,No,N/A
5000232192202	,400680,Princes Mackerel Fillets in Sunflower Oil 125g,Mackerel Fillets in sunflower oilSkinless & bonelessHigh in omega 3 fish oils, £13.89, 10 x 125g , 0%,No,N/A
5010105001715	,229623,G/fry Yrks Pudding PM79,N/A, £3.29, 6 x 142g , 0%,No,N/A
5060391625560	,254294,Sun-Pat Smooth Peanut Butter 300g,"Smooth Peanut ButterIt just has to be smooth!Packed with 95% peanutsNatural source of proteinNaturally high in fibreSuitable for vegetarians and vegansThe Nation's Best Tasting!* *Source: YouGov Survey, March 2019. Base: Peanut Butter Eaters (951). Maintains energy** **Niacin and Phosphorus contribute to normal energy-yielding metabolism, as part of a healthy lifestyle with a varied and balanced diet.Widely Recycled Trademarks appearing on this product are owned by Hain Daniels GroupNumber of uses/Servings: 20Contains approximately 20 (15g) servings", £10.65, 6 x 300g , 0%,No,N/A
5060391625546	,254293,Sun-Pat Crunchy Peanut Butter 300g,"Crunchy Peanut ButterIt just has to be crunchy!Packed with 96% peanutsNatural source of proteinNaturally high in fibreSuitable for vegetarians and vegansThe Nation's Best Tasting!* *Source: YouGov Survey, March 2019. Base: Peanut Butter Eaters (951). Maintains energy** **Niacin and Phosphorus contribute to normal energy-yielding metabolism, as part of a healthy lifestyle with a varied and balanced diet.Widely Recycled Trademarks appearing on this product are owned by Hain Daniels GroupNumber of uses/Servings: 20Contains approximately 20 (15g) servings", £10.65, 6 x 300g , 0%,No,N/A
5010067347500	,928804,Silver Spoon British Icing Sugar 500g,N/A, £6.99, 10 x 500g , 0%,No,N/A
5010067349504	,928861,Silver Spoon British Icing Sugar 1kg,Icing SugarFor Your DecoratingSuitable for vegetarians, £1.19, 1 x 1kg , 0%,No,N/A
5010067321036	,148109,Silver Spoon Sweetener 150 Tablets,"Aspartame & Acesulfame K Based Table Top Sweetener Tablets0 calories per tabletSuitable for vegetariansClick it, drink it, taste it... enjoy it! Every tablet of sweetener has a delicious sweet taste with no calories. One sweetener tablet has the equivalent sweetness of a teaspoon of sugar.Contains a source of Phenylalanine", £4.75, 6 x 150s , 0%,No,N/A
5010067332186	,223765,Silver Spoon British Granulated Sugar 500g,Granulated SugarFor your everyday ta-dah!Proudly grown in BritainNumber of uses/Servings: 125Number of servings per pack 125, £4.29, 10 x 500g , 0%,No,N/A
5010067337501	,928762,Silver Spoon British Caster Sugar 500g,Caster SugarProudly grown in BritainFor your baking ta-dah!Number of uses/Servings: 125Number of servings per pack 125, £5.99, 10 x 500g , 0%,No,N/A
5410531544792	,238209,Isfi Spices Cajun Seasoning 6 x 45g,Cajun Seasoning, £3.59, 6 x 45g , 0%,No,N/A
5014581008374	,258721,Shippam's Fine Spreads & Pastes,N/A, £8.29, 1 x 12x75g , 0%,No,N/A
5000354910920	,236947,Sharwood's Medium Egg Noodles 340g,"Medium Egg NoodlesReady in 4 MinsNo Artificial Colours or PreservativesSuitable for VegetariansNot Yet Recycled Sharwood's trade marks, designs and logos appearing on this pack are owned by the Premier Foods Group.Number of uses/Servings: 6This pack contains approximately 6 portions", £12.79, 8 x 340g , 0%,No,N/A
5000108022176	,222278,Scott's Porage Original Porridge Oats 1kg,"Rolled OatsTraditional Smooth Cut OatsSuitable for Vegans- Scott's contain thicker rolled porage oats - We carefully grade and select each grain so that only the best oats go into every pack - Our porridge contains no artificial flavourings, colourings or preservatives - To create our own distinctive taste the oats are rolled thicker and are gently kilned - The true taste of ScotlandOat beta-glucan 3.6g per 100g. Each serving (40g) contains 47% of the 3g of oat beta-glucan suggested per day. Box - Recycle Scott's and Scott's Porage Oats are registered trademarks. ©2019Number of uses/Servings: 25This pack contains 25 servings", £10.98, 10 x 1kg , 0%,No,N/A
5000108240877	,263987,Scott's Original Porridge Oats £1.99 RRP PMP 1kg,"Rolled OatsTraditional Smooth Cut OatsHelps lower cholesterolSuitable for Vegans- Box of Scott's Porridge Oats (1kg). - Scott's is VAT free. - To maximise on-the-go porridge sales, include pots and squares at till point, with juice and coffee. Take home porridge, including sachets and rolled oats, are important to the breakfast shopper offering health, taste and convenience. - Scott's Porridge Oats 1kg is recommended for stocking in Café's, Education, Healthcare and Business & Industry outlets. - Scott's Porage Oats contain no Artificial Colours, Flavours and Preservatives. - Help care for the environment and please recycle the cardboard case.Oat beta-glucan 3.6g per 100g. Each serving (40g) contains 47% of these of oat beta-glucan suggested per day. Box - Recycle Scott's and Scott's Porage Oats are registered trademarks. ©2019Number of uses/Servings: 25This pack contains 25 servings", £8.35, 6 x 1kg , 0%,No,N/A
5010024111076	,85795,Saxa Table Salt 750g,Table SaltFor table & cookingSaxa salt is fine flowing and ideal for both cooking and table use, £13.89, 12 x 750g , 0%,No,N/A
5019989103119	,105844,Saxa Table Salt 70g,For table & cookingSimply unlocks flavourPot - Plastic - check local recycling Lid - Plastic - check local recycling, £8.35, 12 x 70g , 0%,No,N/A
5010067349504	,928853,Silver Spoon British Icing Sugar 1kg,Icing SugarFor Your DecoratingSuitable for vegetarians, £11.19, 10 x 1kg , 0%,No,N/A
0037600209571	,258528,Spam Chopped Pork and Ham 340g,Chopped Pork and HamThe Unique Blend of Prime Pork & HamMin 90% MeatFully Cooked Ready to Eat Hot or Cold!Gluten FreeLicensed by: Hormel Foods Spam is a registered trademark of and used under license from Hormel Foods Corporation. © Hormel Foods Corporation, £15.99, 6 x 340g , 0%,No,N/A
5010024103644	,578286,Saxa Ground Black Pepper 25g,Simply unlocks flavourPot - Plastic - check local recycling Lid - Plastic - check local recycling, £9.75, 12 x 25g , 0%,No,N/A
5060336500020	,951756,Sarson's Malt Vinegar 250ml,Malt VinegarTraditionally brewed & maturedSuitable for vegetarians5% Acidity., £10.59, 12 x 250ml , 0%,No,N/A
05707196262551	,263702,Royal Dane Pork Luncheon Meat 250g,Pork Luncheon Meat, £8.79, 6 x 250G , 0%,No,N/A
5707196262568	,263677,Royal Dane Bacon Grill Bacon Roll 250g,Cured Chopped Pork with Smoke Flavour, £8.79, 6 x 250g , 0%,No,N/A
5011273047178	,269485,Rowse Runny Honey 340g,Kosher - KLBDWake up to nature...Honey may naturally crystallise. A blend of non-EU honeys.Advisory/Months: 12, £13.39, 6 x 340g , 0%,No,N/A
